source_image,spot_id,neutrophil,epithelial,lymphocyte,plasma,eosinophil,fibroblast
crag_62_patch.tiff,patch_1,16.346502,24.150003,18.340923,21.044405,18.914988,25.175243
crag_62_patch.tiff,patch_2,14.346327,23.001936,17.606241,21.46466,17.598373,24.257565
crag_62_patch.tiff,patch_3,15.620216,23.264706,17.964655,22.172567,18.573725,25.835272
crag_62_patch.tiff,patch_4,13.743452,22.787903,17.467012,20.6412,18.223043,24.068726
crag_62_patch.tiff,patch_5,14.290637,23.988462,18.545237,19.072062,17.20424,20.13682
crag_62_patch.tiff,patch_6,13.09753,23.486126,17.414127,19.608978,17.538153,22.822847
crag_62_patch.tiff,patch_7,16.328623,23.504446,18.162762,22.16211,19.864784,26.47569
crag_62_patch.tiff,patch_8,16.706028,23.825476,19.606829,23.519278,20.297508,23.176876
crag_62_patch.tiff,patch_9,16.418406,24.593176,19.183146,21.96255,19.156733,26.700897
crag_62_patch.tiff,patch_10,14.09391,23.866814,17.73101,20.656792,17.756348,25.067297
crag_62_patch.tiff,patch_11,16.557364,24.193594,18.37246,22.367283,19.046747,24.888494
crag_62_patch.tiff,patch_12,14.363292,23.622,17.775879,21.267157,17.407251,25.050022
crag_62_patch.tiff,patch_13,16.411741,22.73224,18.658985,22.430132,19.922335,24.582394
crag_62_patch.tiff,patch_14,15.684963,24.40021,18.2365,21.949532,17.936714,23.680923
crag_62_patch.tiff,patch_15,18.639082,24.14736,20.267288,22.881151,18.578669,24.276127
crag_62_patch.tiff,patch_16,15.766938,23.578419,19.651527,21.48408,17.915339,24.1377
crag_62_patch.tiff,patch_17,15.668263,24.517382,18.725107,21.135014,18.442608,23.52639
crag_62_patch.tiff,patch_18,13.152853,23.368158,16.754793,20.295704,17.351631,24.688911
crag_62_patch.tiff,patch_19,13.473732,23.740292,17.699886,20.22229,17.299126,24.141317
crag_62_patch.tiff,patch_20,17.645792,23.172754,18.435415,23.288486,20.927908,21.227385
crag_62_patch.tiff,patch_21,17.975441,25.622395,20.913254,21.973078,20.514776,19.680485
crag_62_patch.tiff,patch_22,16.834044,24.246223,20.724224,21.664806,18.559536,19.236315
crag_62_patch.tiff,patch_23,13.478805,24.397707,17.704403,20.960842,17.361742,25.934942
crag_62_patch.tiff,patch_24,14.767648,23.32521,18.637804,20.799683,16.772966,24.158972
crag_62_patch.tiff,patch_25,14.882202,23.725796,18.017996,20.3503,17.748686,23.03361
crag_62_patch.tiff,patch_26,16.59719,23.873781,20.415577,21.249289,19.884827,17.445814
crag_62_patch.tiff,patch_27,15.668303,24.327381,19.688776,18.780565,18.595121,18.42833
crag_62_patch.tiff,patch_28,14.3683405,23.586525,19.703226,18.345638,17.222742,16.401726
crag_62_patch.tiff,patch_29,16.103046,24.083717,19.814056,20.058788,18.553095,17.492636
crag_62_patch.tiff,patch_30,13.999275,23.533535,17.265764,20.568901,17.531826,23.98913
crag_62_patch.tiff,patch_31,13.842286,23.901775,17.890955,18.840052,17.829912,21.051308
crag_62_patch.tiff,patch_32,17.19136,24.350004,21.194418,19.671347,19.678604,16.673466
crag_62_patch.tiff,patch_33,16.860628,24.944435,20.313475,18.505705,18.99207,17.249668
crag_62_patch.tiff,patch_34,15.90861,24.272282,19.858446,18.569345,19.111914,17.812407
crag_62_patch.tiff,patch_35,14.681457,22.940832,19.125265,17.931532,17.189865,17.159485
crag_63_patch.tiff,patch_0,23.035059,24.430874,23.967426,22.255486,21.984684,22.842815
crag_63_patch.tiff,patch_1,21.628956,24.908628,22.596716,22.774204,22.190222,22.814024
crag_63_patch.tiff,patch_2,19.47164,23.41477,20.739256,21.112194,18.481472,23.665567
crag_63_patch.tiff,patch_3,20.171942,22.960047,22.485916,20.901829,18.651352,22.40593
crag_63_patch.tiff,patch_4,19.022081,23.752779,21.030134,21.098698,19.331333,24.849854
crag_63_patch.tiff,patch_5,20.214048,22.566978,21.108635,21.03788,20.295202,23.101757
crag_63_patch.tiff,patch_6,20.034513,24.028307,21.242027,21.135807,19.017923,23.235912
crag_63_patch.tiff,patch_7,18.798265,24.747383,19.40083,21.85687,19.175821,25.395163
crag_63_patch.tiff,patch_8,22.871138,23.009691,21.78694,22.745031,21.94577,21.611692
crag_63_patch.tiff,patch_9,18.914015,23.997866,21.009693,21.525545,18.328545,24.502508
crag_63_patch.tiff,patch_10,19.984945,24.761887,21.04966,21.887184,18.98657,24.999035
crag_63_patch.tiff,patch_11,19.419073,25.373901,20.292402,23.129469,21.725727,24.951775
crag_63_patch.tiff,patch_12,18.7536,23.740538,20.18249,21.647446,18.636618,25.280474
crag_63_patch.tiff,patch_13,17.449028,24.656925,20.481297,20.8073,17.473969,24.696068
crag_63_patch.tiff,patch_14,18.580229,25.347916,18.767159,21.191755,19.830042,23.507397
crag_63_patch.tiff,patch_15,18.757437,24.470623,19.846895,22.318583,19.444973,20.254642
crag_63_patch.tiff,patch_16,19.821344,24.444614,20.547544,23.12653,19.769552,25.066065
crag_63_patch.tiff,patch_17,17.610895,24.264555,20.68338,20.55928,17.09465,23.475092
crag_63_patch.tiff,patch_18,18.082323,24.629194,19.98648,20.727644,20.025434,19.088457
crag_63_patch.tiff,patch_19,16.223257,24.477804,19.671217,19.829483,18.752724,18.304253
crag_7_patch.tiff,patch_0,17.478552,25.39727,19.640488,20.105928,19.548498,17.894
crag_7_patch.tiff,patch_1,16.417635,24.666008,18.822285,19.819693,19.12344,18.657047
crag_7_patch.tiff,patch_2,17.88696,25.249693,19.349451,21.056717,21.176382,19.428644
crag_7_patch.tiff,patch_3,17.85145,25.599424,20.055061,20.150684,18.210443,19.081018
crag_7_patch.tiff,patch_4,18.73514,25.581411,20.283117,21.046532,19.247097,19.90894
crag_7_patch.tiff,patch_5,17.602182,25.89272,20.45434,20.676014,20.175415,18.886875
crag_7_patch.tiff,patch_6,18.552153,25.402744,20.057041,21.819921,21.01589,18.692543
crag_7_patch.tiff,patch_7,17.315758,25.442009,19.342783,21.31295,20.648748,18.498549
crag_7_patch.tiff,patch_8,18.331547,25.191187,21.49309,20.86303,18.79949,21.131832
crag_7_patch.tiff,patch_9,18.639578,26.024296,20.439228,22.183205,21.225945,19.511196
crag_7_patch.tiff,patch_10,20.737965,24.504665,21.778257,23.69039,23.2792,16.856764
crag_7_patch.tiff,patch_11,16.95847,25.219584,19.656199,20.456211,18.722595,20.344654
crag_7_patch.tiff,patch_12,18.316652,25.35655,19.339748,22.003717,21.68483,19.747725
crag_7_patch.tiff,patch_13,17.134203,24.859325,19.859655,21.835072,20.574366,18.071154
crag_7_patch.tiff,patch_14,18.188848,25.424606,20.513336,22.672274,20.894264,17.986807
crag_7_patch.tiff,patch_15,17.599178,24.851536,20.207209,20.016638,19.783194,17.205305
crag_7_patch.tiff,patch_16,17.188267,24.777493,19.117874,21.235678,20.268936,17.643599
crag_7_patch.tiff,patch_17,17.588354,25.012493,20.500067,22.791317,22.685682,19.789305
crag_7_patch.tiff,patch_18,18.902327,25.985914,20.21612,21.41042,20.891985,18.435747
crag_7_patch.tiff,patch_19,17.316454,25.623247,20.196476,21.129547,20.73165,18.087883
crag_7_patch.tiff,patch_20,18.8511,25.168142,20.750309,22.434988,20.386438,17.036377
crag_7_patch.tiff,patch_21,19.345854,25.370884,20.066067,21.147215,20.604507,18.50669
crag_7_patch.tiff,patch_22,19.43015,25.022154,20.854576,22.385912,22.444603,18.348574
crag_7_patch.tiff,patch_23,16.837168,24.51476,19.52178,20.254047,19.59048,17.50003
crag_7_patch.tiff,patch_24,20.167967,24.80085,20.026049,22.661535,21.221302,17.3372
crag_7_patch.tiff,patch_25,18.640093,25.562302,21.069517,22.291594,21.067724,19.686218
crag_7_patch.tiff,patch_26,19.261818,25.185692,21.825052,22.644459,20.898808,17.794884
crag_7_patch.tiff,patch_27,19.218931,25.756273,19.869772,23.199045,21.167637,18.62921
crag_7_patch.tiff,patch_28,19.825712,25.199764,20.970709,22.956583,22.389656,18.577602
crag_7_patch.tiff,patch_29,17.550737,25.32032,20.337757,20.602863,20.281006,17.294294
crag_7_patch.tiff,patch_30,20.971313,25.81109,22.100325,21.82239,21.271933,20.82106
crag_7_patch.tiff,patch_31,19.005184,25.110395,21.169394,21.339224,20.495047,18.1265
crag_7_patch.tiff,patch_32,20.932955,25.40943,19.842842,23.03799,22.132647,17.651962
crag_7_patch.tiff,patch_33,18.931408,25.119728,19.93188,20.81532,18.19901,19.561245
crag_7_patch.tiff,patch_34,18.80895,25.255962,19.43039,21.43197,20.290354,17.577286
crag_7_patch.tiff,patch_35,18.364424,24.942924,19.921618,21.930117,20.46734,16.763487
crag_9_patch.tiff,patch_0,16.260117,22.74682,19.397867,20.046926,19.743069,15.519388
crag_9_patch.tiff,patch_1,16.678038,23.207539,19.557318,20.56236,20.553663,15.094054
crag_9_patch.tiff,patch_2,17.163921,22.708328,20.059221,21.130814,21.35801,14.917907
crag_9_patch.tiff,patch_3,16.486124,23.91197,19.798075,18.621368,19.552534,13.924224
crag_9_patch.tiff,patch_4,15.100107,24.076952,18.774227,17.48129,17.35827,15.674503
crag_9_patch.tiff,patch_5,16.119864,23.421982,20.218086,19.629824,19.347061,13.820346
crag_9_patch.tiff,patch_6,15.51388,21.67204,18.683481,19.361475,18.859257,17.51361
crag_9_patch.tiff,patch_7,13.275898,22.162304,16.920454,16.555576,16.741789,16.265257
crag_9_patch.tiff,patch_8,16.326448,21.982206,18.83626,20.709179,19.798239,15.040556
crag_9_patch.tiff,patch_9,16.06182,24.133127,20.54572,19.504034,19.92937,15.437919
crag_9_patch.tiff,patch_10,17.695597,22.688116,20.293957,21.79368,22.83643,16.45765
crag_9_patch.tiff,patch_11,16.653008,23.95052,20.380274,21.02168,20.552147,15.131588
crag_9_patch.tiff,patch_12,14.9913435,22.387676,17.939877,19.525719,19.707443,17.647663
crag_9_patch.tiff,patch_13,16.109285,22.944452,18.04872,20.423029,21.6147,17.076633
crag_9_patch.tiff,patch_14,14.2454195,22.322987,17.345613,19.031506,19.969656,16.996037
crag_9_patch.tiff,patch_15,13.888866,23.14103,17.133226,18.718113,18.39899,18.18398
crag_9_patch.tiff,patch_16,16.186796,23.768816,19.609787,21.744633,21.114866,18.65912
crag_9_patch.tiff,patch_17,16.539736,23.505316,19.563944,21.486547,21.000751,18.14301
crag_9_patch.tiff,patch_18,15.20812,23.455292,18.221687,18.19208,19.115166,17.994396
crag_9_patch.tiff,patch_19,14.822129,23.037537,17.41126,18.872183,19.193836,18.755978
crag_9_patch.tiff,patch_20,16.554117,22.232183,19.39385,21.461458,21.447685,14.682412
crag_9_patch.tiff,patch_21,15.285834,22.506474,18.25926,20.567238,20.838,17.463362
crag_9_patch.tiff,patch_22,17.008453,23.686415,20.556383,21.841698,22.982681,17.836506
crag_9_patch.tiff,patch_23,15.228762,22.701048,18.27254,19.5158,19.917368,18.445635
crag_9_patch.tiff,patch_24,14.186241,23.44074,17.616158,18.155804,18.3349,20.007614
crag_9_patch.tiff,patch_25,14.469738,22.951057,16.506224,20.034163,19.981129,19.668995
crag_9_patch.tiff,patch_26,14.874178,22.897884,18.230453,20.011942,20.622478,17.603983
crag_9_patch.tiff,patch_27,13.706116,22.869184,17.113289,19.41893,18.734364,20.404705
crag_9_patch.tiff,patch_28,17.747593,24.240047,19.87299,21.290817,20.443392,19.68816
crag_9_patch.tiff,patch_29,17.886486,22.907501,22.038076,22.73885,20.273712,17.127958
crag_9_patch.tiff,patch_30,15.389747,22.976915,17.21973,19.474531,17.15697,22.534613
crag_9_patch.tiff,patch_31,15.890497,22.621435,18.511623,20.3916,20.286398,17.726715
crag_9_patch.tiff,patch_32,14.366414,22.28872,18.36356,21.49367,20.96772,17.540102
crag_9_patch.tiff,patch_33,14.41881,22.73066,18.425035,20.046875,19.943214,16.690277
crag_9_patch.tiff,patch_34,15.63816,22.508009,17.752151,20.189247,18.292435,19.411325
crag_9_patch.tiff,patch_35,15.674125,23.012573,18.144627,19.86264,18.577969,20.326859
dpath_16_patch.tiff,patch_0,20.561451,24.959656,24.3002,22.988657,23.08036,20.739285
dpath_16_patch.tiff,patch_1,20.228703,25.843649,24.745308,22.58694,22.479176,19.958755
dpath_16_patch.tiff,patch_2,20.632177,25.391224,24.808805,23.001719,23.040033,20.4394
dpath_16_patch.tiff,patch_3,18.504732,26.854788,23.938646,19.601248,20.097239,20.239782
dpath_16_patch.tiff,patch_4,21.013239,26.094707,25.125847,21.99308,21.82541,19.398113
dpath_16_patch.tiff,patch_5,20.328068,26.964222,25.422487,22.279556,22.689922,20.17045
dpath_16_patch.tiff,patch_6,20.149857,25.406029,23.393354,22.476988,21.908855,19.196342
dpath_16_patch.tiff,patch_7,21.175072,25.29463,26.618557,23.25835,22.72953,19.023327
dpath_16_patch.tiff,patch_8,19.709742,25.784792,24.189413,22.512896,21.844254,20.105564
dpath_16_patch.tiff,patch_9,20.665827,25.37769,23.437645,21.767403,22.153316,20.130404
dpath_16_patch.tiff,patch_10,17.832216,26.582075,24.10565,20.172014,18.333036,24.765785
dpath_16_patch.tiff,patch_11,18.789263,26.100946,23.451794,21.67923,21.302439,23.243237
dpath_17_patch.tiff,patch_0,18.62192,24.986578,22.81993,21.963728,21.874897,17.376553
dpath_17_patch.tiff,patch_1,18.76205,25.393475,24.260965,22.037996,21.666727,20.283417
dpath_17_patch.tiff,patch_2,19.066929,25.956444,23.572947,21.17897,21.799822,21.847383
dpath_17_patch.tiff,patch_3,19.297588,25.33341,23.279957,22.512335,23.533443,22.874722
dpath_17_patch.tiff,patch_4,17.387917,25.011372,22.86492,20.576435,19.435108,23.195023
dpath_17_patch.tiff,patch_5,18.119041,25.29671,22.83741,19.488718,20.651367,20.744951
dpath_17_patch.tiff,patch_6,20.408573,26.655375,23.111938,20.512676,22.076414,23.318436
dpath_17_patch.tiff,patch_7,19.877295,26.461033,23.168917,22.039322,21.957819,24.291655
dpath_17_patch.tiff,patch_8,17.546045,25.685131,22.451366,20.050484,20.137112,22.893412
dpath_17_patch.tiff,patch_9,19.751703,24.93751,22.121992,21.033848,21.690582,22.13636
dpath_17_patch.tiff,patch_10,19.382202,25.750776,22.99901,20.617603,21.350077,22.051868
dpath_17_patch.tiff,patch_11,20.387257,25.832863,23.999493,22.692915,24.374144,22.80608
dpath_17_patch.tiff,patch_12,18.355263,26.20304,23.525991,21.910542,21.366135,20.346188
dpath_17_patch.tiff,patch_13,19.245174,25.639341,23.426767,21.957977,22.89496,21.3564
dpath_17_patch.tiff,patch_14,19.523142,25.51512,22.65546,21.343498,21.51414,21.901049
dpath_17_patch.tiff,patch_15,18.600344,25.972818,22.943392,21.246357,21.747166,19.415848
dpath_17_patch.tiff,patch_16,20.57169,25.438623,22.275093,21.869236,22.909794,20.928955
dpath_17_patch.tiff,patch_17,17.004227,25.306454,22.164097,22.120264,21.98185,20.436491
dpath_17_patch.tiff,patch_18,18.777695,26.018805,23.984257,21.99632,22.22967,19.245785
dpath_17_patch.tiff,patch_19,19.895237,25.979446,23.922794,22.187874,23.143509,19.818481
dpath_18_patch.tiff,patch_0,17.841387,25.605103,22.855938,22.103178,20.682995,20.598963
dpath_18_patch.tiff,patch_1,18.522358,24.269073,23.01269,21.830997,20.133598,20.679743
dpath_18_patch.tiff,patch_2,18.926083,24.944391,22.799156,21.447332,18.314053,21.962482
dpath_18_patch.tiff,patch_3,19.549099,26.214582,24.14758,22.326893,21.765806,22.49237
dpath_18_patch.tiff,patch_4,18.91426,25.17798,25.443338,23.945475,22.744114,19.147045
dpath_18_patch.tiff,patch_5,18.534225,24.61641,22.710865,23.078363,21.956713,19.72159
dpath_18_patch.tiff,patch_6,18.06817,24.38942,23.35529,20.256748,17.979473,21.830383
dpath_18_patch.tiff,patch_7,17.853971,25.30419,24.492346,19.302877,17.628233,21.275202
dpath_18_patch.tiff,patch_8,17.760258,24.516184,23.718822,22.961288,20.921507,19.569645
dpath_18_patch.tiff,patch_9,18.942537,25.205002,24.407827,23.929605,23.320662,18.865477
dpath_18_patch.tiff,patch_10,20.273159,24.246017,24.359793,22.239737,22.059752,18.466629
dpath_18_patch.tiff,patch_11,17.331675,25.210135,23.578798,19.686665,17.736395,21.115341
dpath_18_patch.tiff,patch_12,17.107391,24.960594,23.368319,22.513582,20.319002,19.02828
dpath_18_patch.tiff,patch_13,19.824074,24.767925,24.441256,23.293068,21.091078,19.485662
dpath_18_patch.tiff,patch_14,17.33539,25.188187,23.486982,22.838575,21.381647,19.30726
dpath_18_patch.tiff,patch_15,18.557745,24.20598,23.042528,22.264563,20.274054,20.381224
dpath_18_patch.tiff,patch_16,18.03934,25.213242,23.598274,22.485586,21.585318,18.582754
dpath_18_patch.tiff,patch_17,18.98371,24.35342,23.727724,23.240688,22.56363,18.62825
dpath_18_patch.tiff,patch_18,20.496187,24.553196,24.18703,23.917015,23.85765,17.48338
dpath_18_patch.tiff,patch_19,18.204569,24.774387,22.539778,21.396147,20.465849,20.620516
dpath_19_patch.tiff,patch_0,17.948181,26.392235,22.567995,19.312273,20.952635,19.318453
dpath_19_patch.tiff,patch_1,21.406216,23.998789,24.05439,23.7424,25.647837,18.920794
dpath_19_patch.tiff,patch_2,19.030518,23.937832,24.830564,24.344402,24.821005,16.581623
dpath_19_patch.tiff,patch_3,19.100397,25.40201,22.967411,22.328207,23.514603,17.526272
dpath_19_patch.tiff,patch_4,19.305683,25.82438,24.996967,22.519812,24.554094,17.861906
dpath_19_patch.tiff,patch_5,18.257505,26.45636,23.609583,20.633188,22.943243,19.633059
dpath_19_patch.tiff,patch_6,18.587042,25.63904,23.836527,21.63768,22.816206,18.807041
dpath_19_patch.tiff,patch_7,19.083319,24.89644,24.36942,22.35901,24.340796,17.569296
dpath_19_patch.tiff,patch_8,18.600464,25.741274,25.034801,23.50163,24.748907,18.52947
dpath_19_patch.tiff,patch_9,19.22122,25.717861,24.186733,22.322622,24.38086,17.509085
dpath_19_patch.tiff,patch_10,18.352934,26.385614,24.069725,21.925804,24.362188,18.296711
dpath_19_patch.tiff,patch_11,20.057161,25.246561,24.167255,22.329725,23.75269,18.165272
dpath_19_patch.tiff,patch_12,17.934105,26.458054,23.994944,21.837385,22.684845,19.215527
dpath_19_patch.tiff,patch_13,18.723717,25.407501,25.471865,22.96809,23.430145,17.224926
dpath_19_patch.tiff,patch_14,18.67992,25.765476,24.83645,23.422363,25.343298,19.387436
dpath_19_patch.tiff,patch_15,18.447441,25.699902,23.883034,22.457819,23.42615,18.57827
dpath_19_patch.tiff,patch_16,19.570496,26.04179,25.349764,22.066608,24.37945,17.8484
dpath_19_patch.tiff,patch_17,21.359877,24.651773,24.07344,22.377289,24.172783,19.198112
dpath_19_patch.tiff,patch_18,17.785694,25.913393,23.417019,21.978706,22.82928,19.644386
dpath_19_patch.tiff,patch_19,18.822687,25.80704,24.768738,22.763224,23.276997,18.344915
dpath_19_patch.tiff,patch_20,18.456326,24.353476,23.624702,22.863293,23.853117,16.65465
dpath_19_patch.tiff,patch_21,18.602674,25.568676,25.391613,23.152752,24.480099,18.202965
dpath_19_patch.tiff,patch_22,17.131065,25.408083,23.658772,22.122257,23.29596,18.944628
dpath_19_patch.tiff,patch_23,18.856869,26.230837,24.37674,22.290462,24.73006,18.135313
dpath_19_patch.tiff,patch_24,18.420889,25.804974,22.95421,21.941183,21.824581,19.92967
dpath_21_patch.tiff,patch_0,19.57508,24.740412,23.2658,22.386784,23.409494,16.271255
dpath_21_patch.tiff,patch_1,19.448015,23.551859,24.43822,23.830093,23.357126,16.366457
dpath_21_patch.tiff,patch_2,18.614676,24.542027,25.179712,23.272823,23.400755,16.120325
dpath_21_patch.tiff,patch_3,18.587284,25.102247,23.588423,23.186518,23.775972,18.246643
dpath_21_patch.tiff,patch_4,18.088148,24.110504,23.105907,23.451939,23.024113,15.9538555
dpath_21_patch.tiff,patch_5,20.013603,23.724813,24.527454,23.608215,24.73353,16.157766
dpath_21_patch.tiff,patch_6,18.431322,24.911884,22.626934,22.717224,23.815023,17.275795
dpath_21_patch.tiff,patch_7,18.737879,24.794828,22.46996,21.680765,22.27673,16.853922
dpath_21_patch.tiff,patch_8,18.995005,23.73179,23.059252,23.234953,23.873646,14.818768
dpath_21_patch.tiff,patch_9,18.421295,24.431786,23.334202,23.003355,23.396032,17.122467
dpath_21_patch.tiff,patch_10,19.803709,24.655392,23.17687,22.977262,23.80243,17.610725
dpath_21_patch.tiff,patch_11,18.477528,24.151463,23.809856,23.336498,22.50108,16.60171
dpath_24_patch.tiff,patch_0,21.965132,25.828661,23.703865,21.02095,23.21,17.287237
dpath_24_patch.tiff,patch_1,21.175627,26.050371,25.355228,23.08469,24.03721,17.728386
dpath_24_patch.tiff,patch_2,19.231173,26.278942,24.203068,22.061539,23.808718,17.96672
dpath_24_patch.tiff,patch_3,19.130293,26.263603,24.66077,22.746513,22.78079,18.306705
dpath_24_patch.tiff,patch_4,20.65394,26.206593,24.685223,23.70124,24.39748,21.332254
dpath_24_patch.tiff,patch_5,19.895164,26.866066,23.868258,20.312634,21.58772,20.614298
dpath_24_patch.tiff,patch_6,21.011084,27.90825,24.741114,21.698538,22.361267,21.893219
dpath_24_patch.tiff,patch_7,19.30608,26.008987,23.813442,22.673893,23.005724,18.544619
dpath_24_patch.tiff,patch_8,20.242077,26.414167,23.640102,23.207527,23.608185,19.299162
dpath_24_patch.tiff,patch_9,18.861849,26.285032,23.327194,20.94921,20.964954,20.352001
dpath_24_patch.tiff,patch_10,19.449034,26.771946,24.326153,21.659693,22.709757,19.408339
dpath_24_patch.tiff,patch_11,19.019861,25.832914,22.70817,21.272408,21.042706,22.720526
dpath_24_patch.tiff,patch_12,20.094393,26.377178,24.769823,23.393648,23.33454,19.306345
dpath_24_patch.tiff,patch_13,18.840353,27.117512,24.328285,21.146013,22.23992,18.764965
dpath_24_patch.tiff,patch_14,19.81088,25.30825,24.411186,21.085491,21.895096,17.146778
dpath_24_patch.tiff,patch_15,18.354757,26.073814,23.284016,22.137686,22.491858,18.381647
dpath_24_patch.tiff,patch_16,18.5964,25.493515,22.233908,21.29392,22.014,20.774656
dpath_24_patch.tiff,patch_17,17.386066,26.443024,22.620586,20.585974,21.164383,18.34933
dpath_24_patch.tiff,patch_18,20.726374,24.08751,25.471733,22.618046,22.180767,15.379088
dpath_24_patch.tiff,patch_19,20.574936,26.764864,25.973633,22.898685,23.65429,18.95589
dpath_24_patch.tiff,patch_20,20.170149,26.224825,24.186167,22.318031,24.106247,19.146376
dpath_24_patch.tiff,patch_21,19.669647,26.043924,24.7261,22.739182,20.810238,21.508242
dpath_24_patch.tiff,patch_22,18.665794,27.487886,24.21082,21.27754,22.044558,20.695316
dpath_24_patch.tiff,patch_23,20.629025,25.010298,25.868324,23.010948,22.409786,16.310144
dpath_24_patch.tiff,patch_24,21.138323,25.77163,25.400854,22.846807,23.303177,19.926762
dpath_27_patch.tiff,patch_0,20.243814,25.344027,23.087444,21.890568,21.775503,19.395882
dpath_27_patch.tiff,patch_1,18.359875,25.838572,23.33751,21.938269,20.657316,21.721655
dpath_27_patch.tiff,patch_2,20.138586,24.880041,23.009205,21.733309,21.093657,19.820738
dpath_27_patch.tiff,patch_3,19.763922,24.786144,23.253956,22.359844,22.246002,19.524815
dpath_27_patch.tiff,patch_4,20.598177,24.047926,20.756718,21.493355,23.083729,19.10246
dpath_27_patch.tiff,patch_5,20.461405,23.678293,22.450861,22.939156,22.19625,20.895739
dpath_27_patch.tiff,patch_6,21.33411,23.492203,23.094519,23.600008,24.24999,20.610092
dpath_27_patch.tiff,patch_7,19.067682,24.559856,23.785063,21.181307,18.650738,21.036411
dpath_27_patch.tiff,patch_8,19.97703,25.150124,23.772419,22.649965,23.008324,19.535576
dpath_27_patch.tiff,patch_9,18.967903,23.579481,22.53637,22.752487,22.547188,18.09019
dpath_27_patch.tiff,patch_10,18.003325,22.988438,20.340422,21.460392,20.988314,17.591629
dpath_27_patch.tiff,patch_11,19.046907,25.661999,22.452438,21.439194,21.899265,21.37708
dpath_27_patch.tiff,patch_12,19.465673,24.960693,22.160799,21.525406,21.803381,19.758297
dpath_27_patch.tiff,patch_13,18.372538,25.107513,21.637295,20.350588,19.738739,21.093702
dpath_27_patch.tiff,patch_14,18.106356,22.508675,20.908434,22.093084,21.059326,22.323006
dpath_27_patch.tiff,patch_15,19.489475,23.08717,22.03497,22.938622,21.154486,18.094973
dpath_27_patch.tiff,patch_16,18.318857,22.46489,20.89992,22.106014,21.95999,18.328333
dpath_27_patch.tiff,patch_17,19.002327,23.616302,21.519218,22.667002,22.633362,19.806574
dpath_27_patch.tiff,patch_18,19.679497,25.162962,22.538149,22.512922,22.35088,20.617693
dpath_27_patch.tiff,patch_19,19.883389,25.330343,22.306648,22.351883,22.197744,18.948421
dpath_27_patch.tiff,patch_20,17.711113,24.002253,21.468908,19.59827,20.091238,18.552734
dpath_27_patch.tiff,patch_21,18.775656,23.944632,22.074003,22.200315,22.154516,19.102968
dpath_27_patch.tiff,patch_22,19.262745,22.888258,21.989466,22.819786,22.419163,18.885899
dpath_27_patch.tiff,patch_23,18.075678,21.681093,21.04248,22.133884,21.224932,15.9507065
dpath_27_patch.tiff,patch_24,18.505552,24.053387,21.144194,22.146635,22.351572,19.72757
dpath_27_patch.tiff,patch_25,17.736128,23.897451,21.241484,20.643148,19.083672,19.079233
dpath_27_patch.tiff,patch_26,19.650024,25.381681,22.648647,21.436832,20.844854,20.531462
dpath_27_patch.tiff,patch_27,19.790972,24.386293,23.192327,21.429642,20.808859,18.850708
dpath_27_patch.tiff,patch_28,20.34768,23.601627,22.478489,22.67711,23.961359,18.865032
dpath_27_patch.tiff,patch_29,18.677372,22.808168,20.565397,21.91453,21.544708,18.880898
dpath_27_patch.tiff,patch_30,17.866161,24.346636,21.856544,22.02177,21.575459,18.072865
dpath_27_patch.tiff,patch_31,19.06355,25.002243,22.871353,20.12398,21.531593,18.876345
dpath_27_patch.tiff,patch_32,19.53134,24.654554,22.993214,21.871872,22.372313,21.281517
dpath_27_patch.tiff,patch_33,20.822441,24.617107,21.994232,20.834522,20.636723,20.254044
dpath_27_patch.tiff,patch_34,19.943878,24.381422,22.317516,21.206379,20.933596,20.138058
dpath_27_patch.tiff,patch_35,19.04643,22.106237,21.003492,22.397316,22.493443,18.325113
dpath_27_patch.tiff,patch_36,19.153322,24.387402,22.469112,22.537104,21.546124,20.918175
dpath_27_patch.tiff,patch_37,20.002651,23.92566,23.341993,22.490915,22.657267,18.553759
dpath_27_patch.tiff,patch_38,18.026217,24.279148,22.725931,21.59989,20.508774,21.300138
dpath_27_patch.tiff,patch_39,16.080402,24.536581,22.791039,17.71622,17.37171,19.83428
dpath_27_patch.tiff,patch_40,19.465044,24.180212,21.281599,19.739363,20.218712,19.496264
dpath_27_patch.tiff,patch_41,20.865833,23.336641,23.591928,20.180588,18.804605,18.730902
dpath_27_patch.tiff,patch_42,18.601006,23.220444,22.76258,22.578197,22.362398,19.356293
dpath_27_patch.tiff,patch_43,18.635809,24.649326,22.765556,21.333645,20.918497,20.960108
dpath_27_patch.tiff,patch_44,18.574099,23.40549,21.788857,21.215637,21.437307,19.574863
dpath_27_patch.tiff,patch_45,16.72624,25.983963,22.342718,19.638594,18.87459,20.336948
dpath_27_patch.tiff,patch_46,19.29846,23.563278,24.182903,20.588123,19.034464,17.713049
dpath_27_patch.tiff,patch_47,19.947227,24.724163,21.987144,20.561327,19.75528,20.283295
dpath_27_patch.tiff,patch_48,21.298946,23.602219,22.97426,22.044245,20.376574,20.346268
dpath_27_patch.tiff,patch_49,18.929508,25.26245,22.693344,22.179888,22.067926,19.79593
dpath_27_patch.tiff,patch_50,19.239664,23.693077,22.969301,21.654715,22.117289,19.307125
dpath_27_patch.tiff,patch_51,19.023306,24.11088,21.973755,20.105516,21.513332,17.4582
