source_image,spot_id,Background,B cells,Macrophages/Monocytes,Adipocytes,Dendritic cells,T cells,Granulocytes,NK cells,Nerves,Plasma cells,Smooth muscle,Stroma,Tumor cells,Vasculature/Lymphatics,Other cells
reg035_B_cell.tiff,cell_167,7.977605,-5.60221,4.922899,-8.443403,0.34609255,-9.686659,5.321319,5.6268477,2.871021,1.1830208,13.556174,-5.10045,5.723277,-5.135422,1.7280086
reg035_B_cell.tiff,cell_168,12.568822,0.82908756,13.007931,-6.8885584,-4.598985,-6.6190376,16.186102,11.704113,8.769354,2.0704606,5.745507,-3.7799783,3.051624,6.5579863,6.233957
reg035_B_cell.tiff,cell_170,6.692772,-5.483531,7.9999847,-4.9540243,-6.8150096,-12.157611,12.504217,2.3999112,16.104307,4.440074,8.619046,-1.8254181,-1.8815163,4.25932,2.757447
reg035_B_cell.tiff,cell_171,10.822081,-15.067587,-2.9534445,-8.431974,-4.009703,-10.23042,0.6255987,-2.0787036,0.8799581,1.184764,23.858883,-7.486135,6.7298765,-7.6666536,2.071093
reg035_B_cell.tiff,cell_172,9.837667,-3.4352973,2.8279176,-8.627294,2.4650693,-7.6891966,9.579994,9.275723,9.015335,8.25913,16.28905,0.4497106,0.7622,5.9197326,-0.5313702
reg035_B_cell.tiff,cell_174,7.4560843,-10.1129465,-0.32333544,-6.8016205,-3.0175884,-10.671244,1.7203542,-1.6461897,-0.6032615,5.175709,19.001738,-7.7542257,6.910653,-7.9827604,1.7886877
reg035_B_cell.tiff,cell_175,8.5772915,-13.02906,-3.3913648,-15.950592,-7.3263974,-10.734839,5.5759606,-1.4317665,6.9197264,3.177782,25.990387,-3.0212085,10.437492,5.8003364,2.4800878
reg035_B_cell.tiff,cell_176,10.957504,-1.2194462,3.7249558,-5.7974067,-1.865813,-9.36563,9.334763,8.159451,9.56676,5.3964634,8.456773,1.4459357,1.9706762,-0.8275083,2.1468089
reg035_B_cell.tiff,cell_177,8.746458,-4.0771637,1.9911077,-11.7407875,-1.0255252,-6.6538873,10.452041,9.104658,3.035931,3.8351314,17.311773,-6.7278266,6.7383504,2.5223372,-0.39953718
reg035_B_cell.tiff,cell_178,8.136278,-7.548602,0.27077186,-10.690064,-1.3815064,-10.610618,5.597788,5.3678584,0.5178851,6.671595,15.788735,-1.375386,4.3173165,-3.3123755,-0.52544695
reg035_B_cell.tiff,cell_179,6.4208364,-6.8231363,0.6034262,-7.415079,1.3804779,-11.62744,4.488374,5.1086082,1.6478226,5.3138957,16.043945,-3.625638,3.5049345,-4.515571,1.425745
reg035_B_cell.tiff,cell_180,12.343261,-10.225135,-4.1820397,-6.579616,-9.092408,-11.651028,3.9973185,-2.2069857,17.265398,8.42444,13.730711,0.9991852,7.5723004,-1.846274,0.50888526
reg035_B_cell.tiff,cell_181,15.324735,-4.7853127,7.491653,-8.928609,-5.576759,-11.883768,9.484814,3.0379832,12.002223,-1.4440156,5.666259,1.9994819,5.4841523,5.481464,-1.1657174
reg035_B_cell.tiff,cell_182,12.068785,-7.3537235,6.603221,-9.836684,-3.4330733,-15.938636,10.363167,4.4266467,10.154588,-1.1034459,4.39613,2.503304,3.444254,3.7974472,-1.9220521
reg035_B_cell.tiff,cell_183,12.680637,-2.9124537,10.824135,-6.426193,-7.609119,-11.913495,15.378823,7.9480915,10.495198,0.68307155,0.038120143,-2.2803986,2.839965,1.157355,5.3596425
reg035_B_cell.tiff,cell_184,14.03785,-5.8319473,6.502604,-8.581908,-2.1754227,-11.721884,10.621994,5.048397,12.275916,0.58430886,5.6333704,1.9537222,1.9400316,5.3923593,-0.104377024
reg035_B_cell.tiff,cell_185,12.535838,-6.5333767,4.355014,-12.589828,-0.21652515,-11.377049,12.724647,3.6718953,13.571493,2.824265,17.858973,3.9825077,6.680542,9.773876,4.144503
reg035_B_cell.tiff,cell_186,8.746662,-6.786529,0.5766451,-6.717321,-8.737207,-16.316914,7.657077,-0.099671446,6.171706,0.3972098,6.831122,-2.5179572,2.8083973,-2.4285753,4.0706143
reg035_B_cell.tiff,cell_187,16.44455,-13.707874,-0.78256106,-4.5120063,-0.77159184,-18.26021,5.424015,0.47052118,10.5717125,4.0390835,10.36425,8.496264,1.9710596,-1.4211296,2.1292863
reg035_B_cell.tiff,cell_188,15.131685,-14.395772,3.1758273,-0.7590271,-7.8999476,-16.265701,2.0917547,0.12815046,12.139594,-7.553676,0.072689004,7.6424294,4.9977684,1.5770626,-0.5011927
reg035_B_cell.tiff,cell_189,16.107018,-13.759596,0.15013376,-3.4099395,-6.722044,-18.090466,2.4599228,-0.91120964,9.568236,-7.9938455,1.456059,4.3761563,1.5566748,-3.769308,-0.7367552
reg035_B_cell.tiff,cell_190,7.9675646,-3.7318876,7.6295967,-3.3616734,-7.002656,-10.551954,10.183199,2.1584406,13.508205,5.275588,5.296588,-3.9267018,-2.4195497,0.036875524,0.68237835
reg035_B_cell.tiff,cell_191,15.635403,-10.076464,4.8004766,-0.42548776,-8.273335,-14.71158,2.1006134,0.7961087,13.437174,-8.878522,-5.3986993,7.713693,-0.40265337,0.744089,-5.014677
reg035_B_cell.tiff,cell_192,10.696624,-14.740946,-7.9796805,-9.013043,-4.484798,-11.110879,1.4514819,-5.351696,8.545622,5.1145,26.764688,-1.8666542,9.209261,-0.05403542,4.093694
reg035_B_cell.tiff,cell_193,8.313761,-2.009988,9.661336,-1.9768877,-7.1060004,-8.568291,13.387807,5.5787416,15.927233,5.00843,4.8350987,-3.0793612,-5.832239,0.39003265,1.7505158
reg035_B_cell.tiff,cell_194,11.140676,-7.719963,6.6096025,-7.1676674,-2.419922,-11.619194,5.024492,-0.77640176,4.579334,3.7549481,17.935808,-6.807134,2.0775254,-0.95230955,-0.13295418
reg035_B_cell.tiff,cell_195,15.219159,-3.4554143,10.319532,-3.943444,-7.4783936,-3.9592433,11.084521,4.189309,17.599546,4.3444285,16.261688,-2.5168793,0.5393597,4.156843,0.963444
reg035_B_cell.tiff,cell_196,10.233318,-10.509541,2.917278,-10.401713,-3.1850114,-11.759979,3.8298538,-1.1185597,2.7637258,4.920114,21.293066,-6.141076,7.1168823,0.3145361,-1.955404
reg035_B_cell.tiff,cell_197,14.112664,-4.184162,10.983365,-4.4199624,-5.2042513,-7.683193,6.4381084,1.1342665,10.592926,3.7052827,14.611481,-8.711707,3.4057539,2.3778317,-1.9080844
reg035_B_cell.tiff,cell_198,11.592584,-8.416044,5.8421264,-5.4182477,-7.330804,-10.0646105,2.8964937,-1.3482342,5.679258,2.4464164,19.748913,-10.359893,5.435636,-1.071706,-0.8060766
reg035_B_cell.tiff,cell_199,17.737478,-21.565998,7.497622,2.2560244,-8.819688,-21.574213,-5.5618153,-10.018167,4.431008,-5.702081,3.8896642,4.2775083,5.4548993,1.405326,-5.4111753
reg035_B_cell.tiff,cell_200,9.120944,-17.476236,-9.952557,-8.558594,-4.5699024,-12.960349,-1.4985504,-6.948915,2.1322212,0.51592773,26.724478,-6.5408998,10.228299,-3.3981614,1.5889639
reg035_B_cell.tiff,cell_201,9.968874,-9.973113,2.081112,-6.3797283,-6.827713,-12.126309,3.1986606,-1.9153118,6.6279855,5.0778713,19.815853,-6.96935,6.0898623,-0.80562836,-2.0405612
reg035_B_cell.tiff,cell_202,10.587567,-11.699216,-4.33226,-6.762914,-7.1464896,-18.705488,3.2294123,-2.4217072,10.116746,1.4911684,16.82027,3.594882,6.971042,4.0804687,-3.5763533
reg035_B_cell.tiff,cell_203,9.86782,-14.595031,-5.7619023,-9.5726185,-3.7328582,-14.479855,4.5168524,-2.7712648,5.383589,2.1863642,26.629995,-2.8209944,9.305507,0.6935954,1.8541251
reg035_B_cell.tiff,cell_204,13.145931,-11.641261,-1.6292064,-2.481541,-12.00782,-17.520502,4.726067,1.0265213,12.658965,-1.6926699,10.176039,7.345767,5.9176474,1.3806115,-1.0065197
reg035_B_cell.tiff,cell_205,11.952448,-7.5044527,5.4492426,-6.104349,-4.3454876,-9.606653,5.2738466,0.8262234,6.357206,1.1712034,15.4037695,-7.7620697,6.6143575,-4.629167,1.3517084
reg035_B_cell.tiff,cell_206,9.041987,-11.243761,-0.94025195,-8.855092,-3.8914766,-11.156223,1.9402399,-2.2427182,1.329627,3.2870061,22.995089,-8.163902,8.970662,-3.3843145,-0.910453
reg035_B_cell.tiff,cell_207,8.453598,-13.381489,-5.749465,-6.8338842,-9.654452,-15.914034,4.8987403,-3.7941246,9.480266,5.543804,21.580278,-0.39109123,6.079928,1.3512921,2.2999465
reg035_B_cell.tiff,cell_208,15.7547865,2.8801658,13.516678,0.5450574,-6.4718633,-1.6872616,10.41167,6.680066,17.638266,7.530939,12.023283,1.4360467,0.39809427,2.9416976,4.090106
reg035_B_cell.tiff,cell_209,15.726706,1.9872706,13.369406,-4.0793905,-5.9881577,-2.5696583,11.217782,9.301841,16.372911,-0.70075005,11.752043,-0.6031608,3.8058937,6.058091,1.1100142
reg035_B_cell.tiff,cell_210,6.4041114,-11.255637,-1.0512972,-6.226345,-4.8897014,-11.448792,1.7065864,-2.1293035,1.4449211,5.647672,17.74519,-10.352071,4.6251307,-8.071487,0.07964568
reg035_B_cell.tiff,cell_211,16.8742,4.8600545,15.589237,-1.5343759,-5.6959114,-1.5027597,16.239222,11.092833,19.921396,3.509832,9.531352,3.1147633,0.6608187,7.5075903,4.3092365
reg035_B_cell.tiff,cell_212,15.714299,1.2832499,15.259714,-3.5932686,-5.877705,-2.5732386,16.194899,7.9688616,19.127928,3.6118224,11.866156,2.9345143,0.049658034,8.937043,3.6205943
reg035_B_cell.tiff,cell_213,6.545628,-8.302366,2.7023683,-6.104269,-4.0340624,-11.543553,2.8765528,-0.34908307,0.05590668,3.8958478,16.755087,-9.539145,6.287063,-7.6763234,1.5596851
reg035_B_cell.tiff,cell_214,12.813449,1.092558,7.950246,-4.622394,-9.25776,-2.9144526,19.214571,10.955091,17.372337,8.138686,15.773564,10.8288,2.3376894,10.69795,5.043311
reg035_B_cell.tiff,cell_215,8.104496,-12.056283,-1.8359824,-8.387885,-3.4379666,-12.520498,1.6631438,0.40186247,-0.7210467,3.9541345,20.705256,-7.307721,5.790461,-6.9997087,0.08642603
reg035_B_cell.tiff,cell_216,7.742836,-11.181773,-2.912418,-7.627501,-2.3578396,-12.127486,0.8677113,0.93237084,0.38320124,2.0994275,20.961548,-8.052256,5.133055,-8.337259,0.99526757
reg035_B_cell.tiff,cell_217,12.024968,-10.973153,-4.643256,-2.7871773,-10.737988,-11.506353,1.3473794,-5.1842475,14.504236,9.174695,8.58034,-1.3334764,2.7131336,-4.6459775,-0.54643065
reg035_B_cell.tiff,cell_219,11.446878,2.1965692,9.441765,-6.654944,-10.219178,-0.7701957,16.692348,11.5548725,10.574995,6.7167125,17.157621,2.5790718,5.2926283,12.007924,4.91752
reg035_B_cell.tiff,cell_220,10.337452,0.23972058,9.309129,-7.991727,-9.692914,-2.2346196,16.405598,10.4681425,9.117018,6.265523,17.611721,1.088333,5.572227,10.7283535,4.8713865
reg035_B_cell.tiff,cell_221,10.402974,-14.687897,-4.2640395,-12.413369,-2.759451,-9.79098,0.14478679,-1.9085164,0.6642327,-3.7619529,28.640005,-6.5017886,9.476072,-4.0547953,1.8382077
reg035_B_cell.tiff,cell_222,10.294881,-5.505016,1.0039501,-9.471678,-6.0102005,-10.235339,4.7610226,4.5639744,7.440122,-0.3011565,21.919075,-1.4430535,9.737529,5.821378,-1.0456887
reg035_B_cell.tiff,cell_223,8.384566,1.0200485,7.305365,-5.8504105,-11.1353855,-1.9828587,18.54214,15.057826,8.335976,4.588964,14.785906,3.661246,4.735719,7.7697883,5.8528447
reg035_B_cell.tiff,cell_224,11.974512,-2.8992019,2.765848,-10.92418,-4.209054,-5.679129,6.0612617,7.9849386,12.374005,1.2248151,20.284737,3.3668556,8.43204,12.420728,-2.3897831
reg035_B_cell.tiff,cell_225,11.459598,-1.8540739,3.3658376,-9.243605,-4.4368687,-7.5711484,8.854996,8.912181,9.276898,-0.19197385,17.360102,0.02505252,9.318012,9.601614,-0.32382804
reg035_B_cell.tiff,cell_226,8.645278,-15.102056,-6.4969616,-9.346664,-1.4062122,-16.45631,2.128088,-2.2260387,7.8431783,4.230297,20.388512,-0.99602515,6.5575376,-1.0831153,1.6088219
reg035_B_cell.tiff,cell_227,10.227066,-13.086573,-5.13451,-8.956374,-2.3092115,-8.077425,-1.3230714,-0.06602431,-2.1720335,-3.5748713,24.829073,-9.514839,8.2137985,-11.055734,2.6066504
reg035_B_cell.tiff,cell_228,11.154205,-2.1622796,7.080584,-4.808408,-10.974152,-6.961639,10.164661,9.723695,8.060958,-4.4947233,11.092015,3.5410461,3.576057,8.9665,0.6863622
reg035_B_cell.tiff,cell_229,13.675784,-3.411124,4.3074985,-6.1691318,-2.56248,-10.941639,7.605731,6.5250597,14.502639,-3.2158868,14.786083,5.5635695,6.5539684,9.116006,0.90256536
reg035_B_cell.tiff,cell_230,13.006735,-1.715157,6.786892,-6.307301,-3.4130802,-10.344614,9.626498,8.198235,11.137376,-1.9475442,11.811085,6.0634656,5.523045,11.481186,2.1348288
reg035_B_cell.tiff,cell_231,10.459352,-1.0345508,9.080333,-7.442147,-3.3288932,-9.140886,10.972564,7.0732665,8.904177,-2.4909275,12.240318,-4.9132524,7.3367176,5.82675,1.8727452
reg035_B_cell.tiff,cell_232,12.166297,-4.0991874,6.125726,-8.180346,-3.7394164,-8.308437,10.5357685,5.8585753,6.8516192,-1.4011834,14.5733,-3.820429,9.121771,2.0196245,2.0358133
reg035_B_cell.tiff,cell_233,8.212877,-11.049957,-3.0071907,-12.142397,-5.479932,-8.683235,6.028369,-3.3810847,8.860201,4.437734,23.951227,-1.5379834,9.886545,4.7443705,2.4833417
reg035_B_cell.tiff,cell_234,7.2168956,-13.221012,0.42018938,-8.601254,0.40285915,-11.108154,2.994346,0.5539014,-0.14206235,0.7985301,19.2311,-8.128996,6.830021,-6.7279687,4.9434447
reg035_B_cell.tiff,cell_235,8.306995,-11.315135,-1.9588758,-10.002744,-0.22015919,-9.316436,3.5875416,1.9404624,3.2323787,3.6839724,24.486607,-4.706908,8.927266,-1.8399211,1.08027
reg035_B_cell.tiff,cell_237,14.24908,-4.8920503,3.8235602,-7.2125783,-5.0781302,-11.029526,9.387645,4.8273168,7.2611794,-3.3600419,15.609057,1.4386098,9.27071,4.797074,4.3333507
reg035_B_cell.tiff,cell_238,6.539879,-7.5152254,-0.84018856,-10.802837,-0.9870585,-8.227652,6.8045254,4.247671,8.205,6.4433084,24.892542,-3.128176,7.820617,5.159839,-0.3589548
reg035_B_cell.tiff,cell_239,12.534753,-9.934859,-0.92521465,-8.713296,1.7096996,-13.155992,6.483964,3.1473773,9.020246,1.9276665,11.238555,7.9149423,4.1099544,0.4483328,3.6089845
reg035_B_cell.tiff,cell_240,7.750139,-10.786621,1.6766106,-7.683298,-0.5410538,-9.029386,4.793843,2.438599,2.7685843,2.9818413,15.475538,-9.449894,4.9246106,-9.392443,4.480318
reg035_B_cell.tiff,cell_241,9.881186,-5.5576215,1.3956759,-7.250996,0.68742615,-12.516726,8.512177,5.3428226,13.613666,3.5415046,9.115864,6.2245965,2.049798,4.3271437,1.2749182
reg035_B_cell.tiff,cell_242,10.794263,-10.01111,-0.82138103,-7.8069806,0.87280434,-10.816017,5.6266413,2.0691206,7.637477,-0.108306475,15.324522,-1.9319429,4.5235043,-4.323794,4.172798
reg035_B_cell.tiff,cell_243,15.596082,-0.65061164,9.098453,-5.304255,-4.3361163,-6.7619934,13.612929,9.100479,10.798257,-2.088769,13.252786,-0.1998026,8.275731,8.753753,5.202138
reg035_B_cell.tiff,cell_244,9.251369,-12.822463,-6.7224383,-13.697515,-9.4870205,-11.215416,0.33145088,-2.3266795,6.1924834,-1.0113908,29.15491,-1.1820925,11.693611,4.719888,0.9650644
reg035_B_cell.tiff,cell_245,11.31722,-7.8868475,-1.5650305,-8.891817,-1.1825734,-7.646612,6.138744,2.459533,7.738089,-2.8835359,16.42994,-3.0778546,8.037455,-2.3317547,3.207973
reg035_B_cell.tiff,cell_246,5.943076,0.8020159,6.228491,-3.1087027,-4.324151,-4.7538295,8.545234,9.72698,14.736702,7.1150284,13.168043,-0.085762605,-3.0638292,6.379948,-4.1834183
reg035_B_cell.tiff,cell_247,7.670821,-4.4766617,2.182115,-6.175901,5.8315063,-11.749741,9.381378,9.653128,8.656947,4.1567097,14.423429,2.36086,0.349467,5.574746,-0.112159505
reg035_B_cell.tiff,cell_248,7.6342216,-8.051703,-4.835155,-14.34803,-2.4943216,-7.7677355,5.715249,4.780321,4.0708494,2.8081276,26.407495,-1.4594946,9.379854,4.771895,1.579928
reg035_B_cell.tiff,cell_249,10.653331,-6.8444953,2.0506399,-6.835665,-1.0956142,-8.528629,8.730277,3.9323967,7.3175483,2.0503016,14.354488,-4.631723,5.8149853,-3.9020083,5.4048133
reg035_B_cell.tiff,cell_250,9.995683,-9.968388,-0.40956488,-7.289587,1.5366656,-14.283955,6.600698,4.6732936,7.7323546,1.1543891,13.695725,5.6143928,3.1468353,0.5439388,1.4382161
reg035_B_cell.tiff,cell_251,14.557915,-0.51129514,10.156519,-5.1736393,-2.5593,-7.4571495,15.179646,8.922186,12.126075,3.6464999,15.084547,1.0522513,3.8852246,10.2881365,3.762854
reg035_B_cell.tiff,cell_252,6.6096845,-5.4144316,-4.3788385,-15.032126,-2.4160116,-4.4867086,8.095485,6.9351287,4.742479,1.8514687,26.218037,-2.4486053,9.637837,5.5339622,3.241753
reg035_B_cell.tiff,cell_253,15.072196,-5.9612722,0.98366636,-6.9504066,-1.8819181,-9.879239,9.43738,4.976362,14.555948,5.531102,14.736269,9.032191,4.5014806,5.427655,2.9637353
reg035_B_cell.tiff,cell_254,7.181765,-2.8550196,2.9545922,-4.9020095,0.6345662,-8.367005,6.3768964,8.649156,9.1249485,6.786111,13.602423,-1.9795876,-0.4795647,1.8679451,-3.5157592
reg035_B_cell.tiff,cell_255,9.174242,-5.8044353,2.569812,-7.505318,1.6509789,-11.492385,7.6790934,7.9061837,7.2726684,6.450427,14.769038,-0.1535655,1.7153313,2.7391481,-0.9339677
reg035_B_cell.tiff,cell_256,11.321364,-3.3599315,6.0763035,-6.600784,-0.09384485,-12.5461445,13.035232,9.625546,8.73142,-0.49612284,12.098426,6.0426345,4.137384,6.24575,2.7796724
reg035_B_cell.tiff,cell_257,7.3384914,-8.101157,-4.407542,-15.997132,-4.3743505,-5.7841063,3.8779092,5.248507,1.5666707,-1.07404,29.306463,-6.0266075,13.41894,4.291775,0.2279678
reg035_B_cell.tiff,cell_258,12.307537,-4.6481843,2.3645499,-7.7864203,-0.32341918,-9.270962,6.3154225,4.9634104,14.774298,3.8969793,15.313275,2.8110087,1.928928,6.2597427,1.8243729
reg035_B_cell.tiff,cell_259,8.604453,-5.2365913,-1.6064233,-15.003375,-2.1301606,-4.7080054,6.7307134,8.290124,0.8050886,4.9378715,21.261366,-4.3962274,11.578444,-0.36970645,0.16262454
reg035_B_cell.tiff,cell_260,9.830526,-11.441934,-0.61890566,-11.159107,-8.271093,-9.994823,4.507726,-0.51436037,8.443189,1.9562114,24.41234,-5.7378397,8.814458,3.4411428,4.1818523
reg035_B_cell.tiff,cell_261,9.400861,-4.602321,2.7350736,-9.809347,0.3966592,-8.609377,9.186304,7.444067,9.643885,6.9536467,17.462015,0.9505476,2.5190613,8.603845,0.6435078
reg035_B_cell.tiff,cell_262,8.1942215,-8.925637,-1.7386227,-11.771372,-3.2331338,-9.813716,6.539403,5.9503284,0.10771274,3.3486376,18.157501,-0.37576136,6.108127,-3.374692,0.3236527
reg035_B_cell.tiff,cell_263,10.397955,-13.497635,-5.087461,-7.9803824,-4.536022,-9.091688,-1.0252209,-2.7824473,4.615043,1.4186938,23.378197,-7.272526,8.996806,-1.5277456,3.6304307
reg035_B_cell.tiff,cell_264,12.534284,5.482762,6.413749,-1.6136428,-5.9982724,3.5166721,13.716237,14.469814,13.04749,10.318767,16.288307,0.9645915,2.8011138,4.9876213,3.0046902
reg035_B_cell.tiff,cell_266,8.752764,-4.011416,1.2887415,-11.1372,-0.468997,-7.4423995,4.8376327,5.262073,5.7441525,5.5591445,17.378613,-3.7686315,8.588964,0.41475457,-0.20448594
reg035_B_cell.tiff,cell_267,4.5125604,-0.9680903,4.483889,-11.137052,1.1239238,-8.71174,8.268834,7.838944,9.137022,4.85762,17.752869,-2.3998628,4.6072397,11.65996,1.4805907
reg035_B_cell.tiff,cell_268,4.522884,-1.5359759,5.969911,-9.829005,-4.5832767,-5.207287,11.417793,8.133829,9.971372,1.5713885,20.857681,1.507857,3.7484882,13.091229,3.367883
reg035_B_cell.tiff,cell_269,8.166511,-5.9714713,-1.8298072,-6.8812246,-4.282829,-6.9117928,4.7581363,3.576483,3.7904172,4.5798817,16.133184,-6.771459,5.163932,-6.5724516,4.2245493
reg035_B_cell.tiff,cell_270,8.7037115,-4.2460766,4.8901443,-11.909458,2.576481,-7.7720027,10.521157,7.98769,4.450544,5.2721562,18.091236,-4.583037,8.337024,3.717211,1.0965966
reg035_B_cell.tiff,cell_271,7.281542,-5.3218017,0.1291449,-9.149421,3.4433045,-8.981961,5.1359196,7.3435044,9.593888,6.4564986,20.085499,-2.2045925,3.6611915,3.8179035,-0.5589931
reg035_B_cell.tiff,cell_272,7.8263454,-1.1408175,6.1640177,-8.997703,-0.3198475,-7.7206683,6.8797855,5.8466682,13.121202,7.4239464,20.563372,-0.45940584,6.1560097,13.033405,0.7588214
reg035_B_cell.tiff,cell_273,7.159733,-2.0935636,7.052053,-8.6728115,3.9788291,-8.264185,10.138658,8.542637,15.3618555,7.4551024,19.032478,-0.64680856,4.3038063,13.521633,2.2016742
reg035_B_cell.tiff,cell_274,12.699861,-1.1098735,8.412565,-6.540707,4.0062976,-6.035448,8.685314,13.187931,10.316565,5.01005,10.654415,-0.06570923,6.6275263,0.8733473,2.0140522
reg035_B_cell.tiff,cell_275,10.35937,-0.65425676,8.095523,-6.524517,4.0505166,-5.5908446,7.586701,8.746093,15.9910145,8.423945,16.705149,-0.54743445,4.4553623,9.40906,1.7498775
reg035_B_cell.tiff,cell_276,8.606586,-3.7631364,1.1005516,-11.132699,0.6686255,-7.645735,4.597113,6.408571,3.7136428,3.4792612,15.712223,-2.9267542,7.6869807,-2.034472,-1.2817739
reg035_B_cell.tiff,cell_277,5.518403,-6.502344,2.1273954,-8.00821,-2.610743,-9.673492,5.3682656,4.6370754,2.0483212,7.201531,11.729414,-6.1466694,4.2198973,-5.810413,0.19065906
reg035_B_cell.tiff,cell_278,8.502315,-6.1418695,1.9879714,-10.262383,1.613575,-9.471493,8.004758,7.053755,3.6774302,2.6145408,17.876783,-4.7996173,6.3908687,0.031777613,2.1274767
reg035_B_cell.tiff,cell_279,7.880747,-9.335439,2.3032281,-8.043894,-4.253812,-12.21279,6.5601707,5.682029,-0.4671013,5.326509,10.889447,-0.21602315,2.589875,-7.22318,-1.228719
reg035_B_cell.tiff,cell_280,6.006828,-6.816946,-1.3224156,-10.195604,0.6139196,-9.234624,3.2685392,3.473957,2.9830859,3.5831275,17.91076,-2.624945,6.0886383,-0.6325136,-0.16175026
reg035_B_cell.tiff,cell_281,10.043971,-6.4373827,2.7976236,-9.553244,2.7702901,-8.992621,6.207718,5.681828,3.6421945,4.4416966,18.503496,-2.9256697,7.1019583,1.92662,1.5889766
reg035_B_cell.tiff,cell_282,6.919053,-8.34468,-0.7606612,-3.2652617,-7.2680655,-7.129962,0.076174475,0.38538432,8.458439,0.67259485,19.341427,-7.6338,2.1988707,-2.0417893,-3.9479494
reg035_B_cell.tiff,cell_283,8.832211,-0.12592542,9.890739,-4.127417,-7.596925,-5.0523252,15.496958,13.083434,9.767265,-2.1014965,8.234154,-5.253106,-0.923041,6.625894,4.3133526
reg035_B_cell.tiff,cell_284,8.120971,-7.107359,1.8000408,-9.84377,1.0534074,-9.096858,6.909998,5.862973,0.44173968,4.6543193,19.12124,-3.924547,6.9726853,-1.980392,2.2160912
reg035_B_cell.tiff,cell_285,7.4102015,-5.167907,5.325453,-7.8917723,1.0438069,-8.750725,7.1214356,6.850365,2.298529,2.2955484,12.664527,-6.8506866,4.813579,-6.518834,3.4098334
reg035_B_cell.tiff,cell_286,10.183622,-1.4557431,14.372756,-2.8428164,-7.3788066,-3.1344924,20.147976,16.13585,7.1509414,-0.16709481,0.8810803,-6.7010193,1.4465262,2.3208132,9.6524315
reg035_B_cell.tiff,cell_287,6.435308,-5.0882196,2.9590287,-7.874095,-3.2107205,-9.319563,5.8100014,5.305084,2.6581883,5.884398,16.204279,-6.6702995,3.9376957,-2.9822502,0.0829373
reg035_B_cell.tiff,cell_288,15.841761,0.7376219,11.046729,-3.1650715,-7.518013,-3.393382,15.247173,12.03607,11.236259,1.3498226,2.7962756,-3.6833317,2.8027778,1.1778044,5.220218
reg035_B_cell.tiff,cell_289,8.937768,0.8920761,4.828803,-5.648283,0.057738524,-7.5116677,9.91105,10.431655,14.857369,7.2211084,8.262614,-0.18771622,0.72028005,1.0200248,4.5676622
reg035_B_cell.tiff,cell_290,10.574704,-5.0306234,1.2675513,-5.298116,5.7828946,-16.008514,5.252432,9.389168,10.551708,-6.4874625,11.343936,8.590493,3.1306524,6.1378036,2.6656184
reg035_B_cell.tiff,cell_291,8.902504,-8.663351,-1.2234908,-6.1925135,-6.994245,-10.878473,3.973824,2.6282942,3.8466606,6.471945,15.768689,-6.4435053,2.440586,-5.01665,3.7162564
reg035_B_cell.tiff,cell_293,8.95317,-3.6793468,3.2056196,-5.6062403,5.579046,-13.145157,7.121181,10.606239,8.300831,0.70099026,14.767437,4.985121,2.6956513,8.862579,1.8392437
reg035_B_cell.tiff,cell_294,17.691051,-9.737739,-0.72924453,-10.275636,-10.892365,-6.287243,6.1463246,2.4973211,5.5839157,5.3164434,17.64033,-4.142784,9.121867,-1.5805607,2.6186953
reg035_B_cell.tiff,cell_297,15.750141,2.5807436,16.04713,-1.0054247,-4.3799086,-4.6283536,14.315603,14.123626,4.490578,0.28607866,2.7655742,-2.2489517,4.763011,4.948452,5.5997744
reg035_B_cell.tiff,cell_298,12.541377,7.396862,13.3439045,-0.4305084,2.0402637,-2.9979243,14.731295,16.659716,16.540417,9.872745,0.16799009,1.1452651,-3.1741054,0.70245147,3.053781
reg035_B_cell.tiff,cell_299,11.049561,3.5639346,9.56652,-0.6005545,3.5323954,-4.6950827,12.297313,10.550658,19.83148,12.81159,4.552426,3.100723,-4.153777,1.4382856,3.5609176
reg035_B_cell.tiff,cell_301,13.426784,5.465606,7.448502,-5.77531,-1.8325547,0.55700594,14.51468,14.664949,10.295551,8.405624,5.4947,-1.3349243,5.957014,1.3243262,4.5803056
reg035_B_cell.tiff,cell_302,18.68451,3.617762,11.060342,-4.339639,-10.383294,1.0475655,13.76622,9.626904,10.740003,3.414985,1.6464585,-4.315532,5.9786572,0.9617815,3.34039
reg035_B_cell.tiff,cell_309,10.539549,-4.4573326,-0.101191625,-8.501074,-2.7235153,-8.816336,10.37555,7.7643895,5.7995,7.7370315,16.722443,-1.478644,4.759586,0.71329397,1.3255578
reg035_B_cell.tiff,cell_310,8.573612,-5.5250206,2.763808,-5.201662,-5.369923,-13.992132,6.4976916,-1.9163709,8.190996,0.0039667506,12.472395,-4.256125,1.7786492,-1.9275978,3.8502004
reg035_B_cell.tiff,cell_311,9.248579,-7.124104,2.7602258,-8.097196,-10.205285,-13.508777,7.751286,-0.86076885,7.8633595,0.48813936,12.202727,-5.01436,2.6247196,-2.6042085,3.8903725
reg035_B_cell.tiff,cell_312,9.040821,-9.152769,3.6656647,-7.3349833,-2.930081,-14.273945,3.0079927,-1.5031873,4.600926,1.3602298,20.634972,-4.9493494,3.8555403,-0.09392617,-1.054468
