source_image,spot_id,A sample of Background cells,A sample of B cells,A sample of Macrophages/Monocytes cells,A sample of Adipocytes cells,A sample of Dendritic cells,A sample of T cells,A sample of Granulocytes cells,A sample of NK cells,A sample of Nerves cells,A sample of Plasma cells,A sample of Smooth muscle cells,A sample of Stroma cells,A sample of Tumor cells,A sample of Vasculature/Lymphatics cells,A sample of Other cells
reg030_A_cell.tiff,cell_1185,12.445203,2.1095815,3.7729735,-10.60041,18.911129,-6.015813,0.5410619,18.84368,19.652145,2.981381,5.8505816,2.689749,11.552545,-2.0179887,4.0577426
reg030_A_cell.tiff,cell_1186,5.3076587,8.384836,4.0948114,-9.109293,22.336342,-0.31435722,1.3395306,18.19317,14.720204,6.295441,5.781169,-0.46404997,5.4798536,4.915001,3.0334053
reg030_A_cell.tiff,cell_1187,7.5789948,2.7260578,0.13023414,-10.698017,21.402958,-1.489712,0.17338799,17.984259,14.35802,5.3901196,4.978215,3.9697325,5.2400374,-4.644668,3.167251
reg030_A_cell.tiff,cell_1188,7.8425612,4.237674,0.6924665,-11.439547,19.568499,1.3971815,0.5779345,13.295892,15.366393,6.7235575,12.909513,4.3411684,9.296586,4.24005,1.2712948
reg030_A_cell.tiff,cell_1189,5.2049913,3.5568357,-1.3919638,-11.488554,21.855728,-1.3099407,-1.0038555,18.691345,13.3397255,5.619828,1.1560986,1.2272655,4.169752,-6.514251,2.4996235
reg030_A_cell.tiff,cell_1190,10.48232,4.401424,2.6980877,-7.7883916,21.764416,-2.8585405,2.1954315,21.401243,18.850105,2.6742718,6.124656,4.541692,8.259406,-1.1403979,5.53484
reg030_A_cell.tiff,cell_1191,7.9048944,11.164946,4.1741543,-6.836869,22.721605,1.3719738,1.9943473,18.662539,15.067543,11.022662,6.319247,2.1746352,6.432381,5.403841,2.29834
reg030_A_cell.tiff,cell_1192,8.145811,0.044207525,3.132649,-11.671213,20.904991,5.6670713,1.3877801,11.636512,19.176546,4.1080375,17.335342,7.571497,10.6979065,-6.041044,6.1239505
reg030_A_cell.tiff,cell_1193,6.9183025,3.675863,1.9433547,-11.839212,20.519384,-3.826983,-2.0080512,14.720433,12.993449,1.3871235,-2.2855313,0.07467592,5.7299566,-9.735117,4.9878454
reg030_A_cell.tiff,cell_1194,8.524266,10.900937,4.331899,-9.302531,22.78487,-2.0168002,4.1931634,18.528236,14.068632,8.625741,3.9440074,-0.028416274,8.295312,1.1507702,3.7404587
reg030_A_cell.tiff,cell_1195,6.796455,1.9250748,0.707057,-12.700093,24.968435,-4.5682673,-1.4484365,16.478928,16.043167,1.3605436,6.577551,3.6712613,6.7025647,-3.8751714,5.401599
reg030_A_cell.tiff,cell_1196,10.411511,5.6433034,2.6084566,-9.832447,19.415312,-7.620618,0.9013697,18.544256,11.571359,1.8247163,1.4243534,-0.15488464,7.654714,-2.062036,3.6084034
reg030_A_cell.tiff,cell_1197,5.5889354,2.948441,1.5434874,-10.556301,18.429073,1.3320059,-0.078415334,17.43526,11.05879,7.047163,9.416942,3.3477824,5.084929,1.3232536,-1.7035456
reg030_A_cell.tiff,cell_1198,14.798057,3.2574236,5.5945373,-8.716907,23.276312,-4.7964177,2.175411,15.650473,21.90705,1.4377184,10.3261385,8.268454,14.015993,0.8212318,9.208204
reg030_A_cell.tiff,cell_1199,7.6537685,3.0323265,1.5300616,-13.072303,22.136013,-2.698766,-0.27238497,18.510855,13.930462,2.4164355,5.197355,3.186692,6.333002,-4.801352,3.7518528
reg030_A_cell.tiff,cell_1200,8.918835,7.10518,2.726315,-9.72307,21.577131,-3.6482933,0.78145474,19.784504,13.617857,8.146927,3.8892763,0.65737045,5.5564513,0.47625178,1.2311802
reg030_A_cell.tiff,cell_1201,11.222812,0.82193047,0.94131094,-13.057253,22.598711,-8.4758415,-2.1349614,15.908274,14.049168,-1.258737,8.105819,4.409832,10.444404,0.19537315,6.4783306
reg030_A_cell.tiff,cell_1202,7.51666,-0.18562798,5.0977535,-11.086548,18.655317,3.9166253,2.638075,11.210798,15.460649,2.739297,19.419048,7.5775456,9.369684,2.637653,5.830615
reg030_A_cell.tiff,cell_1203,8.724191,7.189594,4.1265063,-10.025004,24.128477,-3.9251883,0.3761663,16.857742,13.782428,3.1014988,4.8803678,1.0878786,7.7559257,-1.8965598,5.705772
reg030_A_cell.tiff,cell_1204,6.716298,-0.038393132,0.19714092,-14.423508,21.263828,-8.9337015,-2.5577958,11.266391,8.991528,-2.9287643,-2.305062,0.45625848,6.24193,-7.3647556,6.4754105
reg030_A_cell.tiff,cell_1205,9.426156,5.8845186,3.7590976,-8.976551,23.15332,-2.797026,2.3901358,19.183123,14.721296,6.253545,5.8739424,2.7854369,8.713997,2.6372662,3.422764
reg030_A_cell.tiff,cell_1206,6.8237677,6.8994584,4.859612,-8.987146,23.551392,2.3279994,2.523798,17.310534,18.809221,3.732045,5.6671643,1.9769015,6.2593265,-0.078481086,3.1599317
reg030_A_cell.tiff,cell_1207,9.585411,7.860266,4.6119123,-10.061645,23.2278,-2.398922,2.378322,18.839901,13.875755,5.984203,5.78041,4.1522913,7.424762,0.28715685,4.9904437
reg030_A_cell.tiff,cell_1208,6.1208863,-3.4984176,0.58036923,-16.645828,20.298319,-9.1106415,-3.6195061,8.997651,9.186545,-5.577867,5.6701045,3.2947416,7.022512,-1.879007,6.624641
reg030_A_cell.tiff,cell_1209,7.961386,-1.0161514,0.37138763,-15.244011,20.244335,-8.543437,-3.3150012,11.161331,11.235294,-3.329811,1.8875127,1.6420246,8.138871,-9.499473,7.00496
reg030_A_cell.tiff,cell_1210,10.384717,7.184106,2.3927522,-10.406498,23.255003,-4.226206,1.2333254,19.559546,11.308199,5.571872,3.8021617,4.080584,8.296009,0.88292396,5.116387
reg030_A_cell.tiff,cell_1211,9.99937,4.4565887,3.2723558,-12.363709,23.493576,-1.2300888,1.5666832,13.024667,16.60177,6.101394,11.334961,7.4284563,11.88913,1.1113031,5.8447604
reg030_A_cell.tiff,cell_1212,14.253392,-1.863402,2.3295636,-12.907031,20.790726,-8.260639,-1.96652,16.146975,15.232906,-0.6749925,9.116772,7.908796,12.327694,-2.4849446,8.272957
reg030_A_cell.tiff,cell_1213,6.4375515,-3.9051569,2.8793197,-12.987905,19.08783,-5.447479,0.5646642,11.67779,11.371498,-6.378715,11.545341,1.7784355,5.70974,-1.5331529,8.312299
reg030_A_cell.tiff,cell_1214,12.08246,3.6934402,1.9835125,-10.382695,24.532887,-5.4045773,-0.15676874,15.780782,16.379799,0.48188716,11.572882,5.228116,13.149539,3.4027376,7.1347194
reg030_A_cell.tiff,cell_1215,10.625697,-7.6343746,0.7837318,-15.65057,15.8388605,-12.836764,-7.712691,9.43667,13.649286,-6.6074753,8.223652,4.4474273,12.361338,-9.204559,7.5682178
reg030_A_cell.tiff,cell_1216,11.147771,8.679079,2.6732407,-10.060125,23.174261,-2.8603847,0.6635247,16.891863,14.539936,4.8872623,6.0593605,3.1984854,7.0605083,-1.3071448,4.7919087
reg030_A_cell.tiff,cell_1217,11.187033,2.3949578,1.8926324,-11.99804,23.905262,-6.0315123,-0.78123665,14.939208,15.374981,1.3313886,8.156244,5.567235,10.354526,1.0708523,7.924605
reg030_A_cell.tiff,cell_1218,6.0266776,5.500283,-0.9570222,-10.818093,20.4934,-3.0991044,-0.039730374,16.762047,13.233977,7.523928,1.0244787,1.1220958,3.750171,-2.419713,2.8390398
reg030_A_cell.tiff,cell_1219,11.897827,4.416176,13.389166,-8.388383,17.333052,-1.2407355,11.388791,17.804937,15.774078,2.7043436,13.1749735,4.8898287,7.8248005,8.578977,12.708436
reg030_A_cell.tiff,cell_1220,10.091559,5.849241,2.5343554,-10.424356,26.59758,-0.40256274,1.6065271,16.468992,19.794947,3.057893,10.673436,5.190619,9.825369,-1.4106201,8.172583
reg030_A_cell.tiff,cell_1221,9.111533,7.176487,1.210869,-8.440112,22.592848,0.15447998,3.3555245,21.535604,17.77041,6.920324,0.9231704,2.8341105,6.8706603,-2.5824585,3.7274702
reg030_A_cell.tiff,cell_1222,8.360015,2.0817432,0.64342874,-10.457376,20.486242,-2.0621793,2.0356536,19.27516,14.607348,5.085181,1.8215828,3.0470014,4.1234097,-2.688881,1.7372378
reg030_A_cell.tiff,cell_1223,6.0134263,-4.042294,0.15681715,-13.932506,19.864613,-3.767826,-0.6677729,16.453808,9.550589,1.1312865,4.3808007,5.2724023,6.2067547,-6.170073,3.4511952
reg030_A_cell.tiff,cell_1224,7.986119,-2.117977,-0.10298259,-12.421367,22.97595,-3.4859953,-0.7663451,14.607071,12.078577,2.0611584,7.614124,6.832175,9.16431,-1.8987274,4.9284186
reg030_A_cell.tiff,cell_1225,7.143138,1.1126666,-2.6075253,-12.075333,22.595907,-2.61459,-0.4844685,22.336212,13.662338,2.523491,0.9843079,4.0883083,6.674826,-5.5169716,2.0408762
reg030_A_cell.tiff,cell_1226,9.171776,4.985097,2.0725853,-12.177207,20.75683,1.1433178,3.26103,17.328205,14.906561,3.1593888,3.7853436,3.2061865,6.669093,-3.2057688,4.1364527
reg030_A_cell.tiff,cell_1227,15.854862,-6.7201066,-0.15503561,-8.647937,13.421299,-12.903869,-4.216698,11.297795,14.193923,-2.9135075,10.778365,6.466089,11.484927,3.1396604,6.144298
reg030_A_cell.tiff,cell_1228,6.743552,2.7675142,1.6469148,-11.748572,21.474102,-2.3788805,1.3370043,18.926315,12.053509,3.7498918,0.44522935,1.9621265,5.6205072,-2.5042899,2.8865066
reg030_A_cell.tiff,cell_1229,12.934099,-0.7661147,1.1471077,-9.604992,18.703192,0.64765376,-1.4594846,14.968529,17.238106,-1.261744,6.134273,7.7231293,9.174812,-4.62863,6.2011113
reg030_A_cell.tiff,cell_1230,5.6765513,-2.28785,-3.801024,-14.611084,20.088451,-1.8352602,-1.3862338,17.330658,10.133992,1.7341763,2.642707,4.2742033,5.6813383,-6.1499853,1.13914
reg030_A_cell.tiff,cell_1231,4.9621153,-0.23210126,-3.860707,-14.148728,18.99429,-1.6442295,-1.911927,19.716711,11.510677,2.2062302,-1.3240988,1.3555402,3.106748,-7.6243644,-1.5487944
reg030_A_cell.tiff,cell_1232,6.474992,-1.4279315,-2.7206156,-13.863584,19.964457,-3.5585158,-2.7873793,16.942274,10.632239,1.6584985,2.1845062,3.855594,4.408883,-5.2309175,0.54483396
reg030_A_cell.tiff,cell_1233,8.188182,4.2053504,5.4137845,-8.105457,19.800611,1.3138545,4.424915,19.191162,14.271075,5.486636,3.3889425,2.8442018,6.596565,-0.6455835,2.9081047
reg030_A_cell.tiff,cell_1234,8.633304,1.2021427,-0.42904475,-10.805022,23.469986,-2.2195966,1.0782784,20.371014,15.537321,3.7121437,6.267547,5.9080405,8.426656,-2.8875923,3.8185668
reg030_A_cell.tiff,cell_1235,7.3981113,1.7840332,3.550773,-10.591334,19.68416,-0.39562538,1.0385917,15.086478,12.668093,7.1993356,7.856535,4.299012,8.026389,1.2198968,2.9974687
reg030_A_cell.tiff,cell_1236,7.7888217,0.26015207,0.371067,-10.074907,22.877457,-6.971905,-0.23321834,14.325202,12.190511,1.080196,4.5639873,2.968121,8.672125,4.0481987,7.1987143
reg030_A_cell.tiff,cell_1237,8.682662,0.55900806,6.050429,-7.819959,19.138542,-7.437197,3.3553505,17.755253,12.537557,2.4825487,6.66768,4.189771,5.811721,4.8707843,8.668785
reg030_A_cell.tiff,cell_1238,6.706765,2.8279395,-1.7045157,-9.179552,23.7833,-5.6199493,0.49363387,18.972149,12.910897,2.0422916,4.1704535,3.4761093,6.7657843,-2.1067393,4.3741355
reg030_A_cell.tiff,cell_1239,7.3346324,-2.5592203,2.795676,-10.667629,11.581773,5.8564925,1.6822592,10.63437,21.084766,0.9221172,1.7936726,4.228799,7.5637484,-3.3465405,0.8855744
reg030_A_cell.tiff,cell_1240,7.636507,4.6007037,3.1799018,-11.84198,21.350386,-0.17246877,1.254034,17.12432,17.215725,9.116918,3.7282033,2.320677,8.7347,1.0084034,3.5121572
reg030_A_cell.tiff,cell_1241,7.3612394,-6.3903785,1.3778708,-11.903149,13.233412,-11.963285,-2.098402,12.9834175,7.4519815,-1.5529124,6.134548,1.214426,4.2119956,0.79092896,4.9491715
reg030_A_cell.tiff,cell_1242,9.744563,-1.1934742,-0.87204206,-10.251976,21.29143,-8.402109,-2.4878712,15.498641,12.14314,-2.1108282,6.034043,4.0107384,10.407277,-1.5211256,7.791731
reg030_A_cell.tiff,cell_1243,12.155036,0.86803865,-1.05805,-8.331963,18.83399,-1.4626256,-0.8213388,17.996792,12.994977,3.947062,5.224068,8.257205,9.684964,1.1124735,1.5993501
reg030_A_cell.tiff,cell_1244,10.062951,0.9579165,1.2082628,-10.898395,18.634104,-0.12505174,1.0534062,19.549093,17.577574,6.7483425,1.8896806,4.706115,6.4074593,-4.7115226,2.4452636
reg030_A_cell.tiff,cell_1245,6.215719,0.35577556,-2.5035753,-11.062762,22.772486,-7.9934993,-0.4552266,18.792618,8.047019,-2.4242017,3.2833629,3.5858688,6.484925,-3.063568,6.120492
reg030_A_cell.tiff,cell_1246,7.3613577,3.1602976,-0.59538853,-11.18307,17.226374,1.6329062,-0.908149,14.755114,16.30132,8.345407,1.7458727,2.3695223,6.0651555,-3.5783038,-1.144831
reg030_A_cell.tiff,cell_1247,8.3188095,-2.3728306,2.0140548,-12.250759,21.468262,-6.515616,-1.1279632,14.457491,12.864189,-1.0923263,6.0985394,4.99327,9.151093,-0.9174274,7.451249
reg030_A_cell.tiff,cell_1248,9.595965,1.2381489,-1.3291309,-7.5813785,19.023083,-2.3145297,-1.4025736,15.238018,9.497648,3.147492,3.6785903,6.675538,6.2648807,-2.700674,2.6876516
reg030_A_cell.tiff,cell_1249,10.560133,3.5990694,2.249335,-9.702828,19.250032,-0.8616215,2.3182673,15.785141,15.088838,9.777102,2.2618353,5.008718,7.1153235,-1.1471448,2.8946278
reg030_A_cell.tiff,cell_1250,6.128051,2.6352339,-2.8220048,-12.294215,18.041986,-0.9900521,-2.1363938,17.648375,12.532467,7.711649,-0.07207142,1.3666816,4.852066,-4.799759,-0.27117908
reg030_A_cell.tiff,cell_1251,7.330865,1.0213753,-1.2095314,-7.809648,21.121422,-6.730957,0.048232995,16.89155,6.3702745,0.26035106,4.796716,4.2275224,5.993361,-1.2051339,5.625298
reg030_A_cell.tiff,cell_1252,9.025896,2.4426637,-0.55036455,-10.363526,20.467642,1.1448362,-0.6512909,17.006468,15.856696,9.276976,4.7218866,5.7246933,7.4997845,-0.20064582,0.37975445
reg030_A_cell.tiff,cell_1253,7.121846,-1.7972329,7.086328,-11.213028,18.189697,-3.945474,2.7368999,16.44909,7.239658,-3.7319136,6.1142254,4.177647,3.9182148,3.671504,10.625792
reg030_A_cell.tiff,cell_1254,11.332161,4.2726464,-0.05605603,-8.82023,18.83477,1.2740872,1.4400071,17.556265,15.538761,11.203164,3.0377817,6.652828,7.5375934,-2.3809602,2.7177756
reg030_A_cell.tiff,cell_1256,15.046783,3.635773,2.6864727,-7.4642797,17.3213,1.8690894,1.9735776,16.0197,20.510246,9.931135,4.1901655,8.233474,9.647623,-3.0773754,4.4169564
reg030_A_cell.tiff,cell_1257,8.280127,1.0010204,-2.8551855,-11.437285,20.261084,-1.6203437,-1.03981,16.507532,14.077392,7.686506,5.3946347,4.72733,7.6745567,-0.53568196,1.0457035
reg030_A_cell.tiff,cell_1258,-0.54949063,-1.4670525,0.4657161,-12.999791,18.891602,-2.0198429,-4.135145,13.120237,13.042868,-1.6877769,5.3459005,-0.33811292,4.8233614,-4.156498,5.3541365
reg030_A_cell.tiff,cell_1259,7.219939,1.7030859,-3.1943269,-11.887183,19.194826,-0.017170027,-1.1723115,19.01428,14.969741,6.8679905,1.2727761,2.9290147,4.3594832,-4.6054068,0.5697828
reg030_A_cell.tiff,cell_1260,7.3625407,-2.695762,2.237751,-12.050041,18.866556,-5.671566,-1.1727315,11.663789,15.484593,-2.37415,5.718997,2.620866,5.565131,-5.522684,8.350169
reg030_A_cell.tiff,cell_1261,6.086539,3.955204,0.7460584,-12.641072,15.830604,-2.7770574,-0.97212607,16.70835,14.266154,3.613557,5.6760845,-0.98328745,7.2760673,1.317402,-0.5237308
reg030_A_cell.tiff,cell_1262,5.624466,-1.8923477,-1.2520475,-14.302423,16.628656,-4.9805026,-2.8707633,15.780261,12.731487,0.18632135,5.4329743,0.29269835,5.393235,0.31415787,0.84400964
reg030_A_cell.tiff,cell_1263,7.346228,-0.22079134,-0.13238783,-9.522932,18.100979,-3.1404755,-1.1321852,14.282036,9.716204,2.0989864,-1.556069,2.6958911,4.00522,-6.7501163,3.385722
reg030_A_cell.tiff,cell_1264,9.508997,-3.8491416,2.2805502,-11.257002,18.924908,-6.5124927,-0.79683906,14.78437,14.871433,-2.8551366,7.6413317,4.5417914,6.4623547,-1.9372714,7.0777044
reg030_A_cell.tiff,cell_1265,9.6585865,-5.462984,-1.3049219,-10.217951,14.522068,-4.511289,-3.2610734,12.955552,8.3650465,-2.1298664,5.0177217,5.6397295,5.6714873,-7.00646,3.5054243
reg030_A_cell.tiff,cell_1266,11.542582,-4.8147154,3.0953052,-6.544689,13.742604,-3.646959,-1.6383424,10.385684,11.113268,-2.0651357,5.229711,5.5605173,4.432951,-6.918758,5.7662535
reg030_A_cell.tiff,cell_1267,3.541872,-0.3583157,-1.5972332,-11.258507,21.872341,-6.2688093,-1.8522806,16.945599,8.99667,2.0804913,-3.7215831,0.3713855,1.9174334,-3.945381,4.7211
reg030_A_cell.tiff,cell_1268,2.9069185,1.2263254,0.710921,-10.8522215,22.205225,-5.542716,1.169921,17.0676,6.653853,-0.16130336,-3.7943926,-1.7004017,-0.020142848,-5.073944,6.3720016
reg030_A_cell.tiff,cell_1269,12.976865,1.5924734,1.2341609,-12.210002,16.19165,-6.1208324,-1.2948459,14.154939,15.856039,1.0781087,12.247233,4.7758145,12.607366,4.60511,2.900998
reg030_A_cell.tiff,cell_1270,3.304563,-3.2641644,-0.025282426,-13.912196,20.008713,-5.4516153,-2.6822817,14.568182,12.825577,1.0830786,5.0641785,1.6362514,4.857131,-0.5222958,4.746627
reg030_A_cell.tiff,cell_1271,12.6555805,3.9367747,0.5259684,-7.9138455,20.426338,-2.7684114,2.0114696,18.246561,16.320154,10.296074,-1.0960484,5.8964944,8.626203,-1.1235809,6.891324
reg030_A_cell.tiff,cell_1272,13.179187,4.8527293,6.220088,-10.936217,18.728624,-3.8582215,3.3263035,12.836671,18.234674,0.5460896,8.664427,4.6248636,13.606922,5.492676,6.6370177
reg030_A_cell.tiff,cell_1273,12.119988,-3.7447064,4.5554333,-11.802152,14.357748,-4.049664,-4.0672727,12.4071,17.841478,-1.6868602,8.182122,8.58683,12.705138,-0.5047169,7.232123
reg030_A_cell.tiff,cell_1274,14.516888,-2.3897495,5.400943,-8.544399,10.907165,-2.697649,-1.2384207,10.2300005,21.193272,0.13374116,11.016013,7.3127646,11.2844305,-0.393626,7.739082
reg030_A_cell.tiff,cell_1275,16.048897,6.008441,9.363167,-6.3900304,20.565317,2.8315854,8.168292,21.759365,22.277962,8.632975,2.192486,7.7343597,11.598568,1.6979946,8.989438
reg030_A_cell.tiff,cell_1276,13.93431,4.3208404,5.2366962,-11.595178,18.621847,-2.209696,2.4570315,14.489507,17.777864,0.5398493,9.217135,5.6275096,13.066265,3.6066275,7.149824
reg030_A_cell.tiff,cell_1277,13.388287,1.7943625,7.2812023,-9.537356,13.459752,1.438912,2.6472824,17.319992,20.080374,5.799249,2.5745852,4.141836,8.512338,-2.5474906,4.0098357
reg030_A_cell.tiff,cell_1278,4.153417,-5.125808,-1.2349919,-13.178392,14.218187,-3.0609226,-3.947376,13.295883,14.641901,-0.4344608,10.209304,4.4028344,6.160275,-3.6604013,2.656576
reg030_A_cell.tiff,cell_1279,15.770302,-0.57517815,9.553592,-7.7361927,15.704922,-1.2791868,4.116115,15.002231,19.205843,-1.654017,15.055996,10.511619,10.600932,3.0096707,9.277894
reg030_A_cell.tiff,cell_1280,15.479651,-4.4326005,7.4404197,-3.6733437,13.493461,-4.3126802,-0.4477079,6.0192413,13.84592,2.7461176,12.010707,13.466437,10.763345,6.591602,11.454274
reg030_A_cell.tiff,cell_1281,11.110341,0.83300835,7.739157,-10.172405,16.81716,-2.4662364,2.211987,13.0722475,19.627836,6.026967,4.192834,4.72986,8.532482,-0.71888244,4.8630414
reg030_A_cell.tiff,cell_1282,10.905449,3.458524,6.746501,-12.245038,19.802862,-4.464299,1.9071226,18.31997,15.279634,-0.8180402,5.834392,3.7676451,11.06227,-0.4735948,6.785627
reg030_A_cell.tiff,cell_1283,10.567169,-1.0777167,7.9676785,-9.522518,15.428591,9.435523e-05,2.8512979,13.784292,22.73101,4.160567,5.325663,6.543184,10.250274,-1.8945103,5.741757
reg030_A_cell.tiff,cell_1284,11.551934,-1.4590322,7.157954,-7.438811,15.065988,0.4210604,2.883512,14.951753,21.559847,3.5028718,8.83925,9.687377,11.14325,0.8739683,7.433197
reg030_A_cell.tiff,cell_1285,14.818772,-2.37087,6.180888,-10.966801,16.311596,-5.222685,-1.9122806,15.6643,16.602625,-1.5787731,11.870933,7.6962857,12.684642,-1.8629775,7.1430607
reg030_A_cell.tiff,cell_1286,7.1605387,-9.382882,-2.729864,-12.228031,16.729061,-10.341879,-4.6735196,12.833937,7.1719646,-1.8638048,5.747955,9.113045,8.533921,2.822428,8.45775
reg030_A_cell.tiff,cell_1287,3.932725,-5.907556,0.39740258,-12.638533,16.409782,-3.0362601,-2.1023352,12.92918,9.907209,-0.3067747,4.853404,5.1042495,5.5778046,2.584855,5.4726744
reg030_A_cell.tiff,cell_1288,13.012764,-3.9039252,6.7937737,-7.32784,12.6807165,-4.8239493,0.48446655,11.91077,20.932272,0.33586547,9.938735,8.066353,7.798606,-1.8462875,6.413448
reg030_A_cell.tiff,cell_1289,8.682528,-8.080356,-1.1434387,-10.777423,17.269293,-5.695994,-2.563793,11.899863,9.440598,-1.296061,6.738247,10.635993,8.976566,3.9269953,9.374876
reg030_A_cell.tiff,cell_1290,14.382009,0.72484785,6.747007,-8.892979,15.345543,-1.3002731,0.09400163,15.427865,16.776186,1.4709307,12.048643,7.4811225,9.734835,2.4036891,6.006684
reg030_A_cell.tiff,cell_1291,12.87602,-5.305579,11.419123,-2.7859533,13.127774,1.067897,5.6592264,17.01068,19.557692,-2.921631,10.591356,12.565865,12.354507,3.7860682,11.248048
reg030_A_cell.tiff,cell_1292,6.1334834,-3.8645911,4.6179776,-10.188977,16.418142,0.42927676,1.9109603,11.548045,13.632636,0.6639423,10.266121,5.397204,8.1512575,-1.552188,6.704518
reg030_A_cell.tiff,cell_1293,9.824592,-1.8605146,10.2556925,-7.054494,10.280629,0.23680386,1.070172,15.81114,22.526716,0.3305224,12.672174,7.4889326,9.515388,3.4908133,7.082461
reg030_A_cell.tiff,cell_1294,9.689171,-6.9031262,8.581097,-6.374144,13.942093,1.1984652,2.5099783,12.108521,13.6503935,-1.4623853,14.5808735,10.727136,9.064288,4.406454,8.203327
reg030_A_cell.tiff,cell_1295,7.668365,0.15523018,8.923573,-6.3045626,15.504543,3.5576391,3.249725,16.45461,21.404049,-0.15175155,13.042103,6.8500247,9.1282425,3.7740479,6.54928
reg030_A_cell.tiff,cell_1296,10.415812,-2.4427412,12.3985815,-3.245481,10.932548,3.433761,6.823916,17.097908,22.056114,-3.6336768,13.788143,9.051555,8.913584,1.7793849,8.557522
reg030_A_cell.tiff,cell_1299,17.359478,-1.6343267,20.8152,3.785504,18.83293,4.0507207,16.211317,17.614845,11.655958,-5.1024337,6.3303995,10.056733,8.163097,1.7819536,15.145865
reg030_A_cell.tiff,cell_1300,16.536142,0.9436456,19.700256,0.80931187,20.064861,2.134677,14.26464,15.738588,12.702625,-3.1733115,9.7161455,9.080145,11.122677,2.2217994,14.0636635
reg030_A_cell.tiff,cell_1301,11.286837,2.9330764,20.91046,0.6458442,19.299606,4.8991714,14.647039,16.100367,12.798571,-0.07710092,11.767169,7.057625,6.2567406,5.8052096,12.0066595
reg030_A_cell.tiff,cell_1302,13.168418,1.7637837,19.270468,0.30047607,19.731258,4.9370136,12.196543,16.012259,15.324326,0.3409132,15.604462,11.254178,10.161074,5.167268,12.401781
reg030_A_cell.tiff,cell_1303,7.996197,-0.147678,4.7901263,-10.126615,16.345097,-2.758799,0.34557927,13.900487,14.860872,1.4762645,3.857769,0.62804264,2.402452,-6.0708265,2.0470216
reg030_A_cell.tiff,cell_1304,10.654728,3.2370868,9.59776,-3.8464043,14.780852,-1.0335075,6.9081554,9.957887,15.037905,2.901439,4.0297027,3.968116,6.7162347,-0.8625376,10.209291
reg030_A_cell.tiff,cell_1305,8.852079,1.0654697,2.1435237,-9.898716,19.946182,-0.4356021,1.6836038,16.242706,13.989955,3.8832204,4.7463546,4.2634406,5.6259995,-4.830789,2.7304866
reg030_A_cell.tiff,cell_1306,11.425659,5.0318947,9.632931,-2.6941519,15.683507,-2.1676056,5.934413,16.11956,15.942393,5.1900454,-4.0482507,0.9007633,6.590327,-1.7234294,9.579567
reg030_A_cell.tiff,cell_1307,11.496423,4.3663645,9.3527355,-3.388457,8.23829,-2.0149195,2.954689,10.916941,13.921466,4.493892,3.833651,-0.3325894,1.092736,-0.59543395,6.35452
reg030_A_cell.tiff,cell_1308,11.951848,2.881688,10.849574,-7.5750914,21.72871,-4.1445227,4.675147,11.210255,12.755431,-0.086909875,11.0976715,3.418524,9.413376,9.075831,12.541836
reg030_A_cell.tiff,cell_1309,14.77233,3.6051207,8.388076,-4.1658316,16.8962,1.2357036,11.891384,18.980482,17.270163,0.06650553,13.028706,12.463114,13.73975,16.217821,12.273627
reg030_A_cell.tiff,cell_1310,7.9692335,5.145872,1.065118,-10.835659,21.531284,0.41013226,1.6536173,14.902842,16.618431,8.138738,7.3120494,3.9825592,5.798084,-1.8341649,3.8830206
reg030_A_cell.tiff,cell_1311,9.719698,12.1541,5.934563,-6.59156,22.51979,2.134665,2.5972316,19.651705,17.796494,8.424852,6.9215775,2.1999826,8.605071,5.2936354,2.0563211
reg030_A_cell.tiff,cell_1312,13.309601,4.3001523,4.020184,-6.9912243,21.82789,-3.9040995,3.7990413,20.886364,18.97994,2.4448152,7.0708494,5.7926106,10.251287,2.655662,6.676591
reg030_A_cell.tiff,cell_1313,6.3048854,-1.2121987,2.7438364,-12.4160385,19.820614,0.035655834,-1.149106,10.177197,12.563426,-2.1430027,14.875234,4.9691677,8.988443,-2.554786,5.3299026
reg030_A_cell.tiff,cell_1314,3.3290555,-1.7651674,1.809722,-13.264291,20.949106,-4.5373654,-3.5843635,10.30776,9.914716,-5.8610363,10.183094,-0.2175131,5.5253935,-5.8162107,3.5157614
reg030_A_cell.tiff,cell_1315,5.442555,-0.7627979,2.3890786,-13.454521,21.206575,-6.762494,-0.6579317,10.785022,10.944935,-5.0633245,8.73142,-0.54861516,6.8326893,-2.166698,4.6310487
reg030_A_cell.tiff,cell_1316,8.788785,2.271362,7.602382,-7.5770307,15.322263,-2.8658977,11.784287,14.375451,8.293111,-9.022479,7.591104,4.6543875,13.246332,13.362191,13.479387
reg030_A_cell.tiff,cell_1317,9.183953,-4.8424034,2.2362003,-13.103298,18.07981,-6.76471,0.1678697,11.6115885,13.017224,-5.8225923,13.741555,3.9643235,9.204098,-3.2912295,8.290644
reg030_A_cell.tiff,cell_1318,8.140392,-2.320737,-2.9377034,-11.801288,18.12688,-9.114132,-4.6467156,16.87785,14.063792,-1.9318254,8.071822,2.2498937,6.6072364,-5.101977,3.7172165
reg030_A_cell.tiff,cell_1319,7.1259604,4.517459,-1.2393199,-10.272244,22.715298,-1.1742907,-0.59276354,22.552683,14.6021385,4.404428,3.070249,1.8739384,5.9488134,-3.8517735,1.2850312
