source_image,spot_id,epithelial,dead cells,fibroblasts,leukocytes,cancer cells
batch_01250_patch.tiff,patch_87,7.864906,4.1100993,4.851247,16.435907,-6.540047
batch_01250_patch.tiff,patch_88,6.3948603,7.292659,0.1046686,17.302942,1.3962051
batch_01250_patch.tiff,patch_89,8.571906,7.55728,-1.1512392,17.785818,-1.1396528
batch_01250_patch.tiff,patch_90,13.661341,5.0974865,12.813506,22.434755,-9.995924
batch_01250_patch.tiff,patch_91,19.295053,7.2773585,12.525019,19.671515,-7.779123
batch_01250_patch.tiff,patch_92,12.189396,6.5469446,-3.0434947,18.81993,6.687081
batch_01250_patch.tiff,patch_93,9.844381,5.069831,0.55439544,19.572691,0.16068023
batch_01250_patch.tiff,patch_94,16.943552,11.191793,7.0461135,20.311068,0.488941
batch_01250_patch.tiff,patch_95,13.170705,11.618647,8.9928055,14.428489,-5.1757917
batch_01250_patch.tiff,patch_96,20.777235,6.347694,7.6410503,15.396486,1.2417382
batch_01250_patch.tiff,patch_97,10.987718,6.041392,4.8809905,17.397161,0.78139347
batch_01250_patch.tiff,patch_98,7.403673,10.292149,1.2193663,21.710068,-11.121694
batch_01250_patch.tiff,patch_99,9.150784,10.077979,-2.439822,18.552622,1.2073202
batch_01250_patch.tiff,patch_100,6.2500844,10.510297,-2.7018652,20.286293,-6.7684107
batch_01250_patch.tiff,patch_101,8.968163,6.992302,11.6714115,16.203798,-5.111946
batch_01250_patch.tiff,patch_102,8.363699,5.124047,4.7876477,16.832474,-1.567318
batch_01250_patch.tiff,patch_103,9.022153,9.843958,0.95543844,18.676077,-1.2484297
batch_01250_patch.tiff,patch_104,9.768291,4.1647058,-0.7442275,17.283684,-2.760799
batch_01250_patch.tiff,patch_105,14.707533,7.4935894,9.204189,16.777998,-3.5003707
batch_01250_patch.tiff,patch_106,11.869774,8.861872,5.3856144,21.008558,-0.061508432
batch_01250_patch.tiff,patch_107,10.836958,7.6705027,4.272832,16.78441,2.455079
batch_01250_patch.tiff,patch_108,13.478308,4.767387,6.10433,16.010128,-0.74525565
batch_01250_patch.tiff,patch_109,10.075161,11.137191,5.3037586,21.833704,-6.940473
batch_01250_patch.tiff,patch_110,11.416503,15.647478,-1.471468,19.874033,2.9118035
batch_01250_patch.tiff,patch_111,12.707343,11.215355,3.6243587,18.42166,-4.4997396
batch_01250_patch.tiff,patch_112,8.372936,5.347877,11.636432,16.85369,-2.8863628
batch_01250_patch.tiff,patch_113,4.4294,4.517001,1.9829218,13.039267,-1.6635286
batch_01250_patch.tiff,patch_114,8.926113,13.064743,1.8334688,18.152527,-2.2972472
batch_01250_patch.tiff,patch_115,9.566626,5.62853,-3.383552,14.779519,-0.37660462
batch_01250_patch.tiff,patch_116,12.157323,9.908143,7.278421,18.74658,-2.5543401
batch_01250_patch.tiff,patch_117,13.103972,12.343295,4.8255258,20.526026,-4.7265825
batch_01250_patch.tiff,patch_118,18.37475,12.669527,0.015228556,15.799157,-0.28625053
batch_01250_patch.tiff,patch_119,16.107216,5.636096,0.51959187,16.539574,0.71398175
batch_01250_patch.tiff,patch_120,7.1632457,0.18290351,7.2340226,13.708511,-6.7252526
batch_01250_patch.tiff,patch_121,9.412564,24.398909,3.3806891,27.864199,-1.214554
batch_01250_patch.tiff,patch_122,9.531307,11.130796,-3.0481625,20.798222,-1.1222695
batch_01250_patch.tiff,patch_123,9.543123,9.361748,9.531367,18.104895,-2.8150816
batch_01250_patch.tiff,patch_124,10.487825,11.797865,15.233306,16.168762,-7.2255845
batch_01250_patch.tiff,patch_125,5.856705,9.872528,-2.437049,18.985342,0.2133014
batch_01250_patch.tiff,patch_126,10.047286,8.798026,0.41737726,19.360912,4.450399
batch_01250_patch.tiff,patch_127,16.245564,12.840526,10.097828,23.297058,-2.9647226
batch_01250_patch.tiff,patch_128,13.055874,9.973326,12.5358715,17.619675,-5.8371305
batch_01250_patch.tiff,patch_129,18.183947,8.732899,12.250528,17.536453,0.04607558
batch_01250_patch.tiff,patch_130,12.63364,9.827765,9.124391,21.386759,-2.4113727
batch_01250_patch.tiff,patch_131,13.399337,7.913755,-0.7684752,18.124037,0.92944705
batch_01250_patch.tiff,patch_132,5.545458,1.815593,1.9107461,13.248201,-4.623601
batch_01250_patch.tiff,patch_133,11.314854,19.777658,5.5805297,24.963285,-2.143567
batch_01250_patch.tiff,patch_134,12.155824,10.147252,11.183104,19.116676,-5.3340936
batch_01250_patch.tiff,patch_135,5.0046244,9.85256,7.6210814,16.495052,-3.7177474
batch_01250_patch.tiff,patch_136,4.8187494,5.566718,-0.3429548,15.313134,-0.8016432
batch_01250_patch.tiff,patch_137,9.435459,6.731208,3.781138,17.398674,1.7023588
batch_01250_patch.tiff,patch_138,10.07944,8.754137,10.512623,21.449244,-2.3568726
batch_01250_patch.tiff,patch_139,11.676221,8.5074,9.968231,18.011429,-6.1710677
batch_01250_patch.tiff,patch_140,14.842872,2.8183296,15.015683,15.086529,-8.080756
batch_01250_patch.tiff,patch_141,8.175469,4.509928,8.073507,18.372993,-0.1751112
batch_01250_patch.tiff,patch_142,13.340795,7.7296324,-2.1400833,16.925114,-1.2838191
batch_01250_patch.tiff,patch_143,11.22135,7.0893755,0.6860517,13.999503,2.9405835
batch_01250_patch.tiff,patch_144,5.386557,7.4731417,-1.2105048,16.024506,-2.304311
batch_01250_patch.tiff,patch_145,8.15944,6.779777,0.13962947,17.331457,2.5213912
batch_01250_patch.tiff,patch_146,8.762627,6.7277713,11.330109,16.76576,-5.408911
batch_01250_patch.tiff,patch_147,6.2521076,4.747228,7.306088,15.7430315,-4.632418
batch_01250_patch.tiff,patch_148,21.22297,11.469438,14.443363,24.718075,-4.2285533
batch_01250_patch.tiff,patch_149,14.461725,6.518148,6.9252033,20.756754,-5.740673
batch_01250_patch.tiff,patch_150,11.922858,7.593325,11.236519,21.229988,-3.9368217
batch_01250_patch.tiff,patch_151,12.874805,14.280035,10.123816,22.221004,-1.90363
batch_01250_patch.tiff,patch_152,12.991281,7.004248,11.532989,18.367798,-2.4018326
batch_01250_patch.tiff,patch_153,6.7681866,5.964704,9.869619,15.456965,-3.0414805
batch_01250_patch.tiff,patch_154,14.370234,9.58649,-0.7008908,22.739973,-10.084994
batch_01250_patch.tiff,patch_155,8.685186,7.967259,1.9418511,14.741686,4.253849
batch_01250_patch.tiff,patch_156,11.46927,11.966187,2.788998,17.972364,-1.7733183
batch_01250_patch.tiff,patch_157,8.305477,8.262781,-4.04285,17.758593,1.0055243
batch_01250_patch.tiff,patch_158,14.276124,8.537931,3.8286846,18.388695,2.2077367
batch_01250_patch.tiff,patch_159,11.244763,10.51938,1.3134776,20.322762,1.4979846
batch_01250_patch.tiff,patch_160,18.77902,7.1270185,16.242168,21.381477,-5.8917713
batch_01250_patch.tiff,patch_161,14.711022,8.797239,11.610269,23.436232,-10.883754
batch_01250_patch.tiff,patch_162,14.409506,14.4037485,11.131235,24.021824,-0.030804567
batch_01250_patch.tiff,patch_163,12.4158125,9.317965,11.931337,20.532595,-6.9449463
batch_01250_patch.tiff,patch_164,12.458233,6.5013967,11.088969,19.279877,-4.9420943
batch_01250_patch.tiff,patch_165,9.545331,5.8973756,11.067027,17.722021,-3.9404733
batch_01250_patch.tiff,patch_166,8.834034,10.16047,-2.4737601,16.586002,4.9752502
batch_01250_patch.tiff,patch_167,8.628851,4.9100404,0.5418105,14.913491,3.7617323
batch_01250_patch.tiff,patch_168,5.5232162,10.415459,-4.0468154,18.500338,1.4593313
batch_01250_patch.tiff,patch_169,7.193026,8.44504,-1.2270758,15.306164,1.0352465
batch_01250_patch.tiff,patch_170,7.3736377,9.882835,0.35334238,19.107553,1.9627615
batch_01250_patch.tiff,patch_171,7.1743817,8.107938,-2.6676583,20.402418,3.0169706
batch_01250_patch.tiff,patch_172,6.854049,12.9073305,1.7534871,20.245502,1.4975218
batch_01250_patch.tiff,patch_173,6.5344152,10.841338,-0.022887912,21.558804,0.4427705
batch_01250_patch.tiff,patch_174,10.985862,12.965851,13.354223,18.522758,-4.1678157
batch_01250_patch.tiff,patch_175,17.88393,10.036904,12.643929,18.076902,-4.600686
batch_01250_patch.tiff,patch_176,11.921579,6.279514,9.057707,20.572737,-2.6180227
batch_01250_patch.tiff,patch_177,7.7280574,6.8589506,11.393644,20.342918,-2.4840379
batch_01300_patch.tiff,patch_0,7.8790727,6.3966556,6.8836346,13.336992,-5.10637
batch_01300_patch.tiff,patch_1,15.170813,1.7442172,1.7009952,12.378096,-6.143531
batch_01300_patch.tiff,patch_2,8.969553,3.4383044,10.526236,15.096663,-7.407779
batch_01300_patch.tiff,patch_3,16.033514,7.4268208,13.8165045,18.707664,-5.796389
batch_01300_patch.tiff,patch_4,5.47282,2.1850348,18.20337,15.701694,-8.424963
batch_01300_patch.tiff,patch_5,7.2741127,1.3779428,12.408861,15.323628,-4.8458295
batch_01300_patch.tiff,patch_6,15.032144,7.411123,11.437304,24.638811,-9.405355
batch_01300_patch.tiff,patch_7,13.78501,6.848011,10.660008,23.588587,-7.8055196
batch_01300_patch.tiff,patch_8,14.633379,8.809842,11.072925,22.565552,-3.1851637
batch_01300_patch.tiff,patch_9,3.1195006,6.655246,4.707033,13.213861,-1.245526
batch_01300_patch.tiff,patch_10,13.654076,7.4158516,17.82036,21.223011,-8.334212
batch_01300_patch.tiff,patch_11,12.805056,17.796434,8.253147,18.667627,-7.1855803
batch_01300_patch.tiff,patch_12,11.66284,1.5968633,16.4054,16.736927,-4.1843777
batch_01300_patch.tiff,patch_13,6.705077,5.732172,10.731085,16.299871,-5.2278814
batch_01300_patch.tiff,patch_14,13.367915,2.474662,-5.207629,13.102899,-0.46223292
batch_01300_patch.tiff,patch_15,8.587821,3.4275665,11.855301,16.511456,-3.0387719
batch_01300_patch.tiff,patch_16,7.5771694,3.6820207,13.282093,15.466605,-3.5801678
batch_01300_patch.tiff,patch_17,19.867523,8.372667,10.512593,24.48202,-5.447341
batch_01300_patch.tiff,patch_18,13.328933,6.5311255,8.197523,17.782158,-5.910038
batch_01300_patch.tiff,patch_19,2.7568386,8.926415,8.70208,15.180346,-1.7774036
batch_01300_patch.tiff,patch_20,7.2222157,7.665861,11.149917,17.358248,-1.8120058
batch_01300_patch.tiff,patch_21,9.917358,11.184047,14.0842905,20.793518,-3.8691547
batch_01300_patch.tiff,patch_22,0.86792076,10.480303,4.9260426,12.50962,-8.514291
batch_01300_patch.tiff,patch_23,12.366951,3.3885303,9.700629,17.353819,-4.603396
batch_01300_patch.tiff,patch_24,6.1698217,2.008211,7.3703504,12.898928,-7.64695
batch_01300_patch.tiff,patch_25,14.67088,4.799757,0.5336554,17.305147,-4.5941133
batch_01300_patch.tiff,patch_26,6.450094,5.33447,13.551802,15.077833,-3.693672
batch_01300_patch.tiff,patch_27,8.435985,1.7333255,16.988836,14.760183,-5.141229
batch_01300_patch.tiff,patch_28,6.7942886,8.423221,12.669284,15.295361,-8.126481
batch_01300_patch.tiff,patch_29,10.97735,11.761969,12.646252,17.737366,-7.9214644
batch_01300_patch.tiff,patch_30,12.47006,11.154436,4.5611,19.235352,-5.267976
batch_01300_patch.tiff,patch_31,9.942065,10.766572,8.51729,20.786438,-8.408958
batch_01300_patch.tiff,patch_32,11.154638,7.233935,13.40394,19.438257,-6.937239
batch_01300_patch.tiff,patch_33,8.066396,7.4069834,9.698944,16.639263,-4.4787626
batch_01300_patch.tiff,patch_34,10.834308,7.412871,10.033853,22.399328,-1.8557217
batch_01300_patch.tiff,patch_35,7.992324,9.448466,11.361188,20.438856,-6.255249
batch_01300_patch.tiff,patch_36,9.738114,8.396859,15.053544,19.428446,-2.7362056
batch_01300_patch.tiff,patch_37,13.443908,1.2097828,-5.925928,10.806868,-3.2375224
batch_01300_patch.tiff,patch_38,14.571651,3.5898983,-4.4602838,11.740773,1.5844634
batch_01300_patch.tiff,patch_39,7.3177085,11.330892,13.457214,13.691078,-3.2373474
batch_01300_patch.tiff,patch_40,8.83376,7.0643663,13.044435,16.590376,-2.9861662
batch_01300_patch.tiff,patch_41,10.755653,10.737693,6.484411,18.309351,-7.8493676
batch_01300_patch.tiff,patch_42,9.393168,8.3658695,11.848712,17.985218,-8.930128
batch_01300_patch.tiff,patch_43,18.044432,5.660066,2.8857646,16.356913,-2.7109635
batch_01300_patch.tiff,patch_44,10.6342945,18.289564,-1.0701497,24.780046,-14.233697
batch_01300_patch.tiff,patch_45,9.8453865,9.739854,13.578037,16.970186,-6.267817
batch_01300_patch.tiff,patch_46,14.606745,9.7184515,12.429788,26.434181,-4.84941
batch_01300_patch.tiff,patch_47,8.89418,7.8019924,14.212829,15.952192,-6.0767555
batch_01300_patch.tiff,patch_48,13.168683,7.033554,12.022251,20.744703,-4.080574
batch_01300_patch.tiff,patch_49,16.077944,8.023154,9.976223,22.924202,-6.404119
batch_01300_patch.tiff,patch_50,16.169525,5.828301,13.7451515,20.941442,-9.176554
batch_01300_patch.tiff,patch_51,9.549586,4.863367,17.021313,17.22877,-4.5515256
batch_01300_patch.tiff,patch_52,9.921832,6.490802,15.384849,17.3185,-6.273258
batch_01300_patch.tiff,patch_53,5.6525245,8.325551,7.118952,19.475307,-8.986839
batch_01300_patch.tiff,patch_54,7.256272,2.197105,18.241102,15.891409,-9.174643
batch_01300_patch.tiff,patch_55,6.326114,7.100505,3.3646343,18.339918,-1.284877
batch_01300_patch.tiff,patch_56,4.196683,10.663558,0.9669885,17.32642,-3.617592
batch_01300_patch.tiff,patch_57,6.1118493,5.0394044,12.025404,12.851142,-4.7636814
batch_01300_patch.tiff,patch_58,9.715662,5.9228134,13.408418,19.72376,-7.6395535
batch_01300_patch.tiff,patch_59,9.765618,8.510692,16.258347,19.966969,-1.9432926
batch_01300_patch.tiff,patch_60,13.564142,10.748177,11.788427,23.240097,-3.5018725
batch_01300_patch.tiff,patch_61,16.61402,11.068067,11.806503,22.001678,-7.2156982
batch_01300_patch.tiff,patch_62,16.059645,7.2742243,14.412918,23.432207,-8.295133
batch_01300_patch.tiff,patch_63,9.44781,3.8935308,16.006361,16.760895,-6.282224
batch_01300_patch.tiff,patch_64,7.9717073,4.0041213,17.16561,15.656669,-4.181765
batch_01300_patch.tiff,patch_65,10.611443,2.2352555,3.4100816,12.872042,-4.8921933
batch_01300_patch.tiff,patch_66,3.7430599,6.266222,6.635412,17.813282,-7.1361527
batch_01300_patch.tiff,patch_67,7.476437,9.377063,2.324521,16.323969,-4.94823
batch_01300_patch.tiff,patch_68,9.74299,8.076016,11.053586,17.549782,-4.5996056
batch_01300_patch.tiff,patch_69,8.903338,10.367239,13.161857,18.644325,-7.29691
batch_01300_patch.tiff,patch_70,6.487734,7.597232,8.3503895,18.332977,-1.910998
batch_01300_patch.tiff,patch_71,7.6170325,5.637507,15.154158,18.432907,-5.419483
batch_01300_patch.tiff,patch_72,6.4613132,2.1584275,4.9398236,14.646873,-6.11111
batch_01300_patch.tiff,patch_73,6.2941895,1.7383898,8.857696,14.63496,-8.853336
batch_01300_patch.tiff,patch_74,10.395415,4.790603,15.072849,15.959133,-6.2033553
batch_01300_patch.tiff,patch_75,8.495428,4.565774,16.507868,15.6047535,-2.7693722
batch_01300_patch.tiff,patch_76,8.471574,7.0526805,12.177078,17.135536,-7.665847
batch_01300_patch.tiff,patch_77,7.394324,9.171769,11.264945,23.365946,-6.3926787
batch_01300_patch.tiff,patch_78,9.916852,6.6680183,1.8409165,13.979553,-3.5901318
batch_01300_patch.tiff,patch_79,5.3420434,9.773573,10.896607,16.318672,-4.518474
batch_01300_patch.tiff,patch_80,16.047655,7.47909,15.537254,21.196493,-9.522152
batch_01300_patch.tiff,patch_81,18.48905,7.813241,16.41663,24.17067,-6.6073747
batch_01300_patch.tiff,patch_82,11.08572,-0.22992963,9.740773,15.969148,-7.095293
batch_01300_patch.tiff,patch_83,10.010816,1.6965265,6.491795,17.301647,-4.160335
batch_01300_patch.tiff,patch_84,5.221918,4.3558617,7.8751464,14.0012045,-7.025805
batch_01300_patch.tiff,patch_85,2.9883919,6.9131474,1.9425154,15.913308,-10.8632145
batch_01300_patch.tiff,patch_86,7.1692896,5.65461,14.572355,17.600954,-3.3592558
batch_01300_patch.tiff,patch_87,11.112649,5.2231584,17.799496,17.162455,-5.6639276
batch_01300_patch.tiff,patch_88,9.592283,13.879637,9.280241,22.527462,-4.970704
batch_01300_patch.tiff,patch_89,6.0461,14.055373,8.723821,23.03374,-4.004499
batch_01300_patch.tiff,patch_90,3.646127,9.782466,5.269149,16.528801,-4.114157
batch_01300_patch.tiff,patch_91,9.146636,14.780888,11.266812,17.646751,-9.150698
batch_01300_patch.tiff,patch_92,17.21483,5.9093328,17.958918,19.679255,-9.98966
batch_01300_patch.tiff,patch_93,16.83434,10.496064,15.376338,20.496634,-5.702436
batch_01300_patch.tiff,patch_94,11.485518,7.4814944,7.272774,20.697018,-5.566385
batch_01300_patch.tiff,patch_95,9.768855,0.48625752,6.0095754,16.91687,-2.1990008
batch_01300_patch.tiff,patch_96,4.6840453,7.732279,7.566839,14.5662155,-10.064782
batch_01300_patch.tiff,patch_97,5.0152793,6.6771016,9.971433,14.615133,-9.254905
batch_01300_patch.tiff,patch_98,6.951027,9.480768,11.232023,19.618965,-5.9955134
batch_01300_patch.tiff,patch_99,9.940981,12.403284,13.571766,20.672174,-4.0817275
batch_01300_patch.tiff,patch_100,10.071547,12.588622,3.482797,23.266502,-8.321784
batch_01300_patch.tiff,patch_101,7.6292663,5.5101004,12.798304,18.352232,-8.435181
batch_01300_patch.tiff,patch_102,7.886128,10.915884,11.155408,20.18916,-3.3460114
batch_01300_patch.tiff,patch_103,15.789694,7.099781,16.883282,22.468422,-8.05766
batch_01300_patch.tiff,patch_104,12.101954,9.964281,13.133866,25.444466,-14.723281
batch_01300_patch.tiff,patch_105,10.33502,2.2987893,5.6471763,18.880564,-2.2193484
batch_01300_patch.tiff,patch_106,8.383519,2.3202162,6.9352345,15.889158,-3.73095
batch_01300_patch.tiff,patch_107,9.674822,4.5743785,8.992065,14.445723,-6.5665903
batch_01300_patch.tiff,patch_108,14.297866,7.951422,2.8121877,20.63665,-2.7038198
batch_01300_patch.tiff,patch_109,7.28033,8.393082,15.095476,17.88901,-7.1027813
batch_01300_patch.tiff,patch_110,4.2966585,5.4956756,12.4147215,15.861185,-7.8729086
batch_01300_patch.tiff,patch_111,8.233358,7.328819,11.985341,17.448965,-7.215547
batch_01300_patch.tiff,patch_112,10.049869,8.921839,9.475032,17.582233,-6.3041754
batch_01300_patch.tiff,patch_113,10.359252,14.685477,16.443613,19.738682,-7.6096215
batch_01300_patch.tiff,patch_114,2.0951848,8.827894,4.2596226,16.992184,-1.9718263
batch_01300_patch.tiff,patch_115,15.673345,6.9242835,14.050403,20.767633,-7.750966
batch_01300_patch.tiff,patch_116,16.795116,9.369928,13.968656,24.015785,-10.490636
batch_01300_patch.tiff,patch_117,9.617828,-0.46776813,11.441328,15.034548,-3.5717869
batch_01300_patch.tiff,patch_118,9.052383,0.49559107,8.144487,14.525994,-1.5588229
batch_01300_patch.tiff,patch_119,10.879842,1.9470897,0.27512208,15.767135,-2.6978316
batch_01300_patch.tiff,patch_120,16.335073,5.255538,-2.1117468,17.048664,-3.4336424
batch_01300_patch.tiff,patch_121,11.241703,14.172165,6.709237,24.267101,-6.548948
batch_01300_patch.tiff,patch_122,11.536071,8.746931,9.167242,25.977985,-7.7918115
batch_01300_patch.tiff,patch_123,10.459119,5.036365,9.677667,16.30572,-5.8060427
batch_01300_patch.tiff,patch_124,8.817406,11.594292,8.24353,22.94444,-5.154982
batch_01300_patch.tiff,patch_125,7.627255,9.259464,8.2387705,20.031202,0.41113815
batch_01300_patch.tiff,patch_126,3.7822537,8.291201,8.1978,15.829668,-5.1287103
batch_01300_patch.tiff,patch_127,14.815239,8.213541,15.012432,19.741814,-3.3227634
batch_01300_patch.tiff,patch_128,9.440174,9.47933,13.691096,18.223223,-4.9375124
batch_01300_patch.tiff,patch_129,11.988817,0.47216982,8.461248,18.07255,-3.4126794
batch_01300_patch.tiff,patch_130,9.798462,4.8157935,11.317192,18.501257,-2.51594
batch_01300_patch.tiff,patch_131,10.116281,3.8263385,6.7697115,19.263422,-2.5786836
batch_01300_patch.tiff,patch_132,6.3143153,6.6180677,1.8571273,18.220394,-10.313588
batch_01300_patch.tiff,patch_133,11.581813,7.4131336,8.313862,22.927664,-8.871709
batch_01300_patch.tiff,patch_134,8.868229,5.2996387,13.220909,27.174246,-11.294639
batch_01300_patch.tiff,patch_135,7.663559,6.7723503,11.801643,17.427431,-8.464641
batch_01300_patch.tiff,patch_136,8.131891,5.645121,9.228433,17.786594,-6.7981052
batch_01300_patch.tiff,patch_137,6.547441,6.1556883,6.5592217,14.380366,-5.2476215
batch_01300_patch.tiff,patch_138,10.425384,8.331635,13.186509,20.324541,-3.2855337
batch_01300_patch.tiff,patch_139,8.700727,8.518159,16.094347,15.1921835,-7.2005343
batch_01300_patch.tiff,patch_140,11.040596,4.67525,7.112835,20.028603,-0.71941495
batch_01300_patch.tiff,patch_141,8.504508,5.7775292,4.8427663,17.271973,0.42799154
batch_01300_patch.tiff,patch_142,12.703329,7.7678137,12.120913,14.943075,-9.231611
batch_01300_patch.tiff,patch_143,13.538589,10.393779,9.3217945,17.431906,-8.860257
batch_01300_patch.tiff,patch_144,8.096683,7.7821045,12.826777,18.529652,-3.4998446
batch_01300_patch.tiff,patch_145,8.760393,13.240218,11.21834,21.14438,-8.269602
batch_01300_patch.tiff,patch_146,7.175062,6.7278595,11.858005,16.423973,-6.3320894
batch_01300_patch.tiff,patch_147,6.7614274,2.5454364,16.084116,17.536562,-8.284438
batch_01300_patch.tiff,patch_148,13.059103,8.820484,13.6460495,24.490498,-4.2068324
batch_01300_patch.tiff,patch_149,8.5655365,8.902842,7.405549,17.755587,-2.1138642
batch_01300_patch.tiff,patch_150,10.70654,10.164149,13.6370945,22.300636,-6.9609733
batch_01300_patch.tiff,patch_151,10.105008,-0.30256018,9.222183,16.979338,-3.6752858
batch_01300_patch.tiff,patch_152,11.515149,-0.06342075,9.5230055,16.597048,-4.973499
batch_01300_patch.tiff,patch_153,12.131061,10.492391,14.503263,20.046238,-9.138538
batch_01300_patch.tiff,patch_154,9.307763,7.124507,10.118488,17.364325,-6.5631404
batch_01300_patch.tiff,patch_155,9.901059,4.1608443,15.487248,16.917458,-5.0573015
batch_01300_patch.tiff,patch_156,9.6462555,9.097912,16.328386,18.117796,-5.7972345
batch_01300_patch.tiff,patch_157,7.295591,7.339681,14.7963085,19.352152,-7.5730014
batch_01300_patch.tiff,patch_158,6.732105,13.1104,8.741131,18.037128,-4.989343
batch_01300_patch.tiff,patch_159,7.771842,6.317444,10.018707,16.46015,-3.4008744
batch_01300_patch.tiff,patch_160,2.6078234,9.481844,8.087652,14.174628,-5.0767984
batch_01300_patch.tiff,patch_161,7.038027,7.355828,8.919122,17.09911,-7.4626794
batch_01300_patch.tiff,patch_162,12.479905,5.2432613,14.115256,18.03849,-4.9841523
batch_01300_patch.tiff,patch_163,11.078099,3.2946212,9.551941,17.118177,-5.0272584
batch_01300_patch.tiff,patch_164,16.88227,4.10117,12.1730995,22.427322,-1.3355445
batch_01300_patch.tiff,patch_165,13.021212,4.6433268,-1.1903607,17.555973,0.85908735
batch_01300_patch.tiff,patch_166,14.2589655,7.2171903,3.2652578,14.68593,1.7986046
batch_01300_patch.tiff,patch_167,9.441919,3.537009,17.14928,16.597681,-6.3556275
batch_01300_patch.tiff,patch_168,6.760064,8.0160475,13.541008,17.839266,-4.9583654
batch_01300_patch.tiff,patch_169,3.8117723,6.0554066,9.76236,18.142553,-8.564642
batch_01300_patch.tiff,patch_170,5.675086,6.258662,11.676424,17.22407,-9.40249
batch_01300_patch.tiff,patch_171,6.7951045,8.809863,6.460261,17.394268,-4.699885
batch_01300_patch.tiff,patch_172,3.4658961,9.335684,0.60859746,14.998161,-0.7528969
batch_01300_patch.tiff,patch_173,10.049667,0.42918572,12.885307,15.990684,-6.3399234
batch_01300_patch.tiff,patch_174,8.2990465,4.006499,8.074782,23.98742,-13.316395
batch_01300_patch.tiff,patch_175,12.2023325,7.921169,11.596677,23.64406,-11.681047
batch_01350_patch.tiff,patch_0,10.384606,8.033267,-2.491611,23.343824,-0.3853265
batch_01350_patch.tiff,patch_1,15.907194,7.212862,2.1984513,18.981611,-1.4085376
batch_01350_patch.tiff,patch_2,16.121353,7.95565,17.383114,25.973171,-13.174759
batch_01350_patch.tiff,patch_3,15.730415,10.961697,12.331329,23.715391,-3.757862
batch_01350_patch.tiff,patch_4,13.795662,11.098471,15.870023,18.68955,-2.675575
batch_01350_patch.tiff,patch_5,14.844915,6.779812,11.133111,16.864334,-4.589622
batch_01350_patch.tiff,patch_6,12.045218,8.94307,15.342665,20.68336,-4.6553807
batch_01350_patch.tiff,patch_7,9.907689,7.990354,12.666587,16.627449,-3.7680318
batch_01350_patch.tiff,patch_8,9.702131,5.302863,10.26199,18.950678,-3.2791696
batch_01350_patch.tiff,patch_9,10.429927,5.053353,10.012932,19.752722,-3.9289768
batch_01350_patch.tiff,patch_10,7.2684464,16.163006,6.589952,13.43618,5.580854
batch_01350_patch.tiff,patch_11,7.456976,14.258853,3.7460117,13.009471,7.5276
batch_01350_patch.tiff,patch_12,1.5971439,3.2318978,5.1652527,19.72004,-2.5564513
batch_01350_patch.tiff,patch_13,7.4455447,8.186995,1.1811098,21.432034,7.786479
batch_01350_patch.tiff,patch_14,8.623955,8.250885,3.838824,20.351366,2.9981155
batch_01350_patch.tiff,patch_15,10.890932,11.419566,11.908985,25.74419,-10.5941305
batch_01350_patch.tiff,patch_16,12.777872,3.6266303,15.703289,18.881088,-11.210551
batch_01350_patch.tiff,patch_17,15.562697,10.755475,12.873435,18.830137,-4.1560764
batch_01350_patch.tiff,patch_18,16.861092,11.958857,13.51627,19.15447,-6.3622723
batch_01350_patch.tiff,patch_19,9.581148,7.436695,8.655356,14.043862,-4.517195
batch_01350_patch.tiff,patch_20,10.106875,8.822881,6.6847425,19.654453,-0.5432617
batch_01350_patch.tiff,patch_21,11.241901,6.920819,5.6062894,19.573486,-2.3760893
batch_01350_patch.tiff,patch_22,5.7626014,16.491415,6.3759694,13.677439,4.6779456
batch_01350_patch.tiff,patch_23,7.088793,16.249418,6.636496,10.492102,5.2785025
batch_01350_patch.tiff,patch_24,4.3249683,4.542582,5.5285735,19.868078,-7.941497
batch_01350_patch.tiff,patch_25,17.21648,-1.2389815,5.171617,11.260485,-10.632128
batch_01350_patch.tiff,patch_26,12.723596,12.524792,-1.2312349,16.354973,-6.2077427
batch_01350_patch.tiff,patch_27,6.5131693,8.329767,7.809009,14.988541,-1.310504
batch_01350_patch.tiff,patch_28,12.234228,14.224977,9.452938,19.702263,0.78546286
batch_01350_patch.tiff,patch_29,18.484436,15.0774555,9.637943,21.690624,-5.5895023
batch_01350_patch.tiff,patch_30,15.111475,12.44754,14.9835415,22.600216,-0.6146971
batch_01350_patch.tiff,patch_31,10.371946,11.501416,9.527035,14.122436,-4.101058
batch_01350_patch.tiff,patch_32,13.183474,5.406869,-3.3717215,19.427391,-4.141648
batch_01350_patch.tiff,patch_33,10.849227,8.569165,-2.3973567,14.461127,-1.5743476
batch_01350_patch.tiff,patch_34,15.4685545,7.5684657,12.754449,22.986244,-5.3030005
batch_01350_patch.tiff,patch_35,16.008867,7.8085895,10.075468,20.472805,-6.936984
batch_01350_patch.tiff,patch_36,6.940695,4.999912,10.437273,19.34263,-6.119964
batch_01350_patch.tiff,patch_37,16.01028,3.180673,5.3963075,14.92036,-4.48039
batch_01350_patch.tiff,patch_38,20.019823,-1.2115687,7.1919265,10.33174,-6.551981
batch_01350_patch.tiff,patch_39,8.638891,9.219002,8.318729,16.126783,-3.0094419
