source_image,spot_id,Epithelial,Dead Cells,Connective/Soft tissue cells,Inflammatory,Neoplastic cells
batch_01400_patch.tiff,patch_139,9.828558,6.943294,12.539256,8.392219,-3.95375
batch_01400_patch.tiff,patch_140,12.916138,5.9965506,12.888622,8.663855,-5.056372
batch_01400_patch.tiff,patch_141,5.341553,8.782707,-1.4841666,-2.1724226,-13.507848
batch_01400_patch.tiff,patch_142,4.5245295,15.491142,-0.47844502,-3.288816,-12.616715
batch_01400_patch.tiff,patch_143,5.174836,11.890228,-1.6933467,-2.347108,-11.197661
batch_01400_patch.tiff,patch_144,0.20998882,10.443256,0.19232817,-2.5249202,-12.325504
batch_01400_patch.tiff,patch_145,9.727834,8.609407,14.893098,4.103933,-6.9552126
batch_01400_patch.tiff,patch_146,12.88111,13.926551,15.445409,4.0810905,-4.488455
batch_01400_patch.tiff,patch_147,14.940455,4.9997835,21.678835,8.6981325,-8.580575
batch_01400_patch.tiff,patch_148,14.98049,5.839033,23.309294,9.76849,-8.394673
batch_01400_patch.tiff,patch_149,4.264265,8.961676,7.8461046,2.7559264,-6.5679154
batch_01400_patch.tiff,patch_150,3.47643,7.471765,1.0112687,3.036189,-7.227671
batch_01400_patch.tiff,patch_151,4.8679953,10.334139,0.6837916,-2.1103292,-11.0979595
batch_01400_patch.tiff,patch_152,3.4360313,9.367521,-2.4105453,0.10134654,-14.445201
batch_01400_patch.tiff,patch_153,0.6705958,9.100026,3.0869555,-0.3820354,-10.411991
batch_01400_patch.tiff,patch_154,5.3936095,8.72974,0.25216514,-3.1403337,-11.665948
batch_01400_patch.tiff,patch_155,11.025109,10.249596,7.8306265,6.106122,-4.352494
batch_01400_patch.tiff,patch_156,12.948646,13.688084,10.22331,5.5946703,-7.412708
batch_01400_patch.tiff,patch_157,17.463863,3.1323621,25.267359,10.120073,-8.4232435
batch_01400_patch.tiff,patch_158,12.8109255,5.861772,21.638174,12.468872,-9.904899
batch_01400_patch.tiff,patch_159,4.4480796,8.135855,1.8400512,3.061494,-5.7631755
batch_01400_patch.tiff,patch_160,4.3257422,5.9137053,-1.2687542,6.4026775,-7.768913
batch_01400_patch.tiff,patch_161,10.258772,8.248906,2.9501019,0.4282216,-15.285868
batch_01400_patch.tiff,patch_162,12.832209,8.074027,6.1887155,1.304786,-13.078182
batch_01400_patch.tiff,patch_163,4.318447,7.8484707,-1.4757682,-4.906008,-14.4476595
batch_01400_patch.tiff,patch_164,6.8422565,8.693541,0.82946116,-3.0790486,-10.977545
batch_01400_patch.tiff,patch_165,10.941214,14.242816,6.480646,3.048873,-8.445688
batch_01400_patch.tiff,patch_166,9.5280905,11.432396,11.299408,2.0294886,-6.6767945
batch_01400_patch.tiff,patch_167,6.763016,8.599457,15.753628,1.4628987,-2.770182
batch_01400_patch.tiff,patch_168,10.924319,10.322183,6.158582,1.024509,-6.9779735
batch_01400_patch.tiff,patch_169,16.135986,6.550079,19.660799,11.663034,-11.42982
batch_01400_patch.tiff,patch_170,18.092508,7.815169,17.55734,10.198758,-10.168632
batch_01450_patch.tiff,patch_0,6.987447,12.885284,3.0002384,1.415615,-10.875146
batch_01450_patch.tiff,patch_1,5.3932886,12.162002,11.952977,3.9608574,-7.858481
batch_01450_patch.tiff,patch_2,12.749279,10.663745,18.668444,8.495527,-10.122407
batch_01450_patch.tiff,patch_3,14.776155,4.1217356,20.05873,8.623699,-9.947618
batch_01450_patch.tiff,patch_4,5.514925,12.514121,4.9359684,6.1035557,-9.210197
batch_01450_patch.tiff,patch_5,7.205701,6.3428583,10.169603,9.661533,-2.532009
batch_01450_patch.tiff,patch_6,7.0288553,7.3684688,5.5846252,9.897105,-10.254503
batch_01450_patch.tiff,patch_7,7.1751804,7.5263104,6.5631123,10.443555,-12.078164
batch_01450_patch.tiff,patch_8,7.9607954,6.1984987,8.758442,0.87815666,-11.413093
batch_01450_patch.tiff,patch_9,8.331662,6.0711837,9.352262,6.2765746,-10.233723
batch_01450_patch.tiff,patch_10,8.634229,6.6383376,3.3634548,2.7774494,-7.795742
batch_01450_patch.tiff,patch_11,6.9062815,5.090365,-0.71178937,6.8781986,-8.874066
batch_01450_patch.tiff,patch_12,8.360719,8.704111,1.6137594,6.130285,-11.461081
batch_01450_patch.tiff,patch_13,3.5131776,10.59146,8.0267725,4.986712,-8.183471
batch_01450_patch.tiff,patch_14,4.222082,11.8053665,7.037165,6.5959444,-11.088518
batch_01450_patch.tiff,patch_15,15.084937,9.401673,20.834644,9.595976,-8.877368
batch_01450_patch.tiff,patch_16,13.077262,7.532136,20.304268,8.059979,-8.538424
batch_01450_patch.tiff,patch_17,1.1585246,5.868873,2.4286594,7.2917714,-9.658565
batch_01450_patch.tiff,patch_18,5.4376597,7.5524745,9.7510605,5.6165614,-5.4076324
batch_01450_patch.tiff,patch_19,11.94057,6.673236,7.04162,5.169086,-9.865227
batch_01450_patch.tiff,patch_20,9.929556,7.145086,9.876726,3.5167003,-4.781798
batch_01450_patch.tiff,patch_21,7.934857,7.11238,6.0171094,3.548053,-9.806713
batch_01450_patch.tiff,patch_22,10.723428,5.873979,10.835722,6.074829,-8.630464
batch_01450_patch.tiff,patch_23,4.3973927,6.244154,-1.1939825,4.542738,-9.356389
batch_01450_patch.tiff,patch_24,3.5806549,3.2044785,0.55788857,7.75316,-9.168062
batch_01450_patch.tiff,patch_25,8.252552,5.1802216,-0.77066624,8.348628,-8.739153
batch_01450_patch.tiff,patch_26,9.409773,10.950689,12.071068,-0.07414348,-6.9590435
batch_01450_patch.tiff,patch_27,3.8595805,9.101606,7.2694173,1.7865595,-8.439366
batch_01450_patch.tiff,patch_28,5.651355,5.9489827,9.09803,7.7891064,-3.6078281
batch_01450_patch.tiff,patch_29,4.768292,6.65877,8.793328,5.5048714,-6.616851
batch_01450_patch.tiff,patch_30,5.4853945,5.34468,11.727033,8.472511,-8.611021
batch_01450_patch.tiff,patch_31,9.899193,5.547759,11.947265,7.590126,-5.3905783
batch_01450_patch.tiff,patch_32,9.441975,6.997104,7.8794847,9.147728,-9.917547
batch_01450_patch.tiff,patch_33,12.891235,7.3502207,8.98217,5.0778265,-8.071401
batch_01450_patch.tiff,patch_34,14.488566,7.471001,23.073925,10.238294,-4.5714717
batch_01450_patch.tiff,patch_35,11.461666,4.520436,17.749907,8.516259,-7.3948245
batch_01450_patch.tiff,patch_36,7.527199,7.960547,13.016213,7.127329,-1.9245082
batch_01450_patch.tiff,patch_37,7.652486,9.340905,10.953495,3.9148943,-6.8348484
batch_01450_patch.tiff,patch_38,7.6242986,8.144,11.296108,-0.59413546,-5.9618216
batch_01450_patch.tiff,patch_39,3.814844,10.094025,10.027379,5.232631,-5.3547773
batch_01450_patch.tiff,patch_40,4.2679143,7.6574907,8.756807,4.3556995,-9.45004
batch_01450_patch.tiff,patch_41,5.7764535,7.36085,7.501791,8.839172,-7.6771226
batch_01450_patch.tiff,patch_42,7.1345935,8.613083,10.356534,10.125854,-5.644226
batch_01450_patch.tiff,patch_43,9.861836,6.0170727,11.085064,5.8499455,-9.3709755
batch_01450_patch.tiff,patch_44,8.405332,3.7200532,11.709197,8.05706,-9.912328
batch_01450_patch.tiff,patch_45,11.14156,8.379466,13.249498,4.5488,-10.803042
batch_01450_patch.tiff,patch_46,13.959218,9.593697,20.377676,8.769352,-4.7220936
batch_01450_patch.tiff,patch_47,10.690938,7.5489454,13.656152,8.655752,-2.5978422
batch_01450_patch.tiff,patch_48,7.4903164,6.88076,4.90692,2.7911854,-8.855298
batch_01450_patch.tiff,patch_49,7.9693327,7.80339,8.508382,3.0612185,-4.1266623
batch_01450_patch.tiff,patch_50,-1.2471753,8.757861,4.5898933,3.9645145,-7.240241
batch_01450_patch.tiff,patch_51,1.9100074,9.118977,4.99304,3.8276882,-10.159543
batch_01450_patch.tiff,patch_52,7.1694794,6.2801967,6.129271,9.412828,-10.332678
batch_01450_patch.tiff,patch_53,6.4752617,5.5646086,12.290205,8.351851,-4.6101213
batch_01450_patch.tiff,patch_54,9.581169,9.78668,12.201042,6.4886413,-11.424217
batch_01450_patch.tiff,patch_55,12.760641,7.3937984,13.267447,4.547326,-9.431784
batch_01450_patch.tiff,patch_56,6.1086063,5.527668,3.6412256,5.413987,-7.6375265
batch_01450_patch.tiff,patch_57,5.884133,6.234436,0.40181693,4.6094885,-12.100231
batch_01450_patch.tiff,patch_58,7.443121,9.287508,12.233055,-0.15938151,-4.159048
batch_01450_patch.tiff,patch_59,9.676536,5.427496,9.6353655,2.8843586,-4.8494544
batch_01450_patch.tiff,patch_60,8.477047,12.646347,3.2814949,4.504607,-11.872958
batch_01450_patch.tiff,patch_61,0.694249,6.82506,4.1673317,4.00435,-8.730149
batch_01450_patch.tiff,patch_62,3.2886415,9.578486,6.231542,2.8110058,-8.178991
batch_01450_patch.tiff,patch_63,12.866383,8.479517,15.687972,5.059599,-4.308076
batch_01450_patch.tiff,patch_64,12.494544,11.280881,10.380349,9.165242,-8.368894
batch_01450_patch.tiff,patch_65,4.804083,8.532885,7.2605743,6.7222714,-10.29521
batch_01450_patch.tiff,patch_66,9.556568,6.441319,9.643521,5.7102876,-11.063339
batch_01450_patch.tiff,patch_67,4.8873315,4.0633674,1.3883637,3.3844514,-12.254472
batch_01450_patch.tiff,patch_68,3.3250906,6.346918,-3.0092926,4.1992335,-13.97716
batch_01450_patch.tiff,patch_69,5.2687635,8.635108,3.1697521,0.5541757,-10.361211
batch_01450_patch.tiff,patch_70,6.588919,6.731097,7.29484,3.3621926,-7.2802873
batch_01450_patch.tiff,patch_71,8.241574,7.7518663,5.418761,-0.7946003,-10.470517
batch_01450_patch.tiff,patch_72,20.218267,7.274608,23.09596,7.677294,-7.8847938
batch_01450_patch.tiff,patch_73,15.519308,8.198541,26.057365,4.628442,-8.883897
batch_01450_patch.tiff,patch_74,6.0798163,8.75766,12.355158,5.491512,-7.2679176
batch_01450_patch.tiff,patch_75,6.0267477,8.74903,10.070691,9.204731,-8.094035
batch_01450_patch.tiff,patch_76,7.853849,7.146781,8.262275,8.363682,-9.955072
batch_01450_patch.tiff,patch_77,8.21525,8.2743845,14.189145,6.2685966,-6.011677
batch_01450_patch.tiff,patch_78,3.9971054,5.587185,4.3354197,3.622936,-9.152844
batch_01450_patch.tiff,patch_79,6.253633,5.506561,1.4074447,5.401443,-10.7712555
batch_01450_patch.tiff,patch_80,5.6099052,8.268277,6.6696978,3.7231872,-7.921673
batch_01450_patch.tiff,patch_81,4.6517625,7.4236403,4.8151913,1.7517228,-6.496951
batch_01450_patch.tiff,patch_82,9.730005,12.411069,12.586862,7.0260754,-7.8008165
batch_01450_patch.tiff,patch_83,19.796621,9.755085,16.659815,10.80966,-12.686186
batch_01450_patch.tiff,patch_84,10.968176,9.226082,10.355219,4.866092,-9.426284
batch_01450_patch.tiff,patch_85,9.820348,8.040556,11.280962,7.7518945,-7.6460238
batch_01450_patch.tiff,patch_86,6.9705524,6.083684,12.058776,7.21725,-8.949435
batch_01450_patch.tiff,patch_87,7.801504,8.308504,11.75711,11.506591,-8.081926
batch_01450_patch.tiff,patch_88,6.6758795,5.9141126,-1.1439333,6.673265,-9.576869
batch_01450_patch.tiff,patch_89,7.1374273,5.7723885,-0.25260594,1.94728,-10.087381
batch_01450_patch.tiff,patch_90,12.278686,7.3600655,14.591072,6.771117,-4.768692
batch_01450_patch.tiff,patch_91,8.482545,8.950254,10.142407,1.775804,-5.528031
batch_01450_patch.tiff,patch_92,13.803004,10.735967,19.475224,9.391642,-4.7617197
batch_01450_patch.tiff,patch_93,11.199544,3.90362,12.272329,3.2520454,-4.279743
batch_01450_patch.tiff,patch_94,5.0943775,6.049028,14.186378,7.5274816,-6.974739
batch_01450_patch.tiff,patch_95,10.60701,8.361405,11.413926,2.0583637,-8.333958
batch_01450_patch.tiff,patch_96,9.954485,4.642396,9.019094,5.7790093,-11.976823
batch_01450_patch.tiff,patch_97,9.518057,4.8649826,14.159234,7.8141594,-5.2003117
batch_01450_patch.tiff,patch_98,8.351595,5.0814834,1.3286949,6.4777656,-9.339808
batch_01450_patch.tiff,patch_99,9.122281,3.755883,1.145834,8.222446,-8.558754
batch_01450_patch.tiff,patch_100,7.813347,9.178647,10.056753,4.1486335,-7.578348
batch_01450_patch.tiff,patch_101,6.5464525,7.6967955,9.591882,2.9622705,-3.0761416
batch_01450_patch.tiff,patch_102,10.417885,8.794951,6.6602964,1.2681028,-11.460998
batch_01450_patch.tiff,patch_103,14.629497,13.869814,13.110103,1.6150342,-8.5931425
batch_01450_patch.tiff,patch_104,6.9158835,6.58617,5.92474,4.9991226,-7.9572577
batch_01450_patch.tiff,patch_105,12.597854,6.791934,8.101033,5.62907,-4.6682677
batch_01450_patch.tiff,patch_106,7.911069,9.655257,9.027643,6.901587,-6.8054347
batch_01450_patch.tiff,patch_107,8.434484,6.298916,10.505566,4.872493,-11.141552
batch_01450_patch.tiff,patch_108,11.1623,7.7212896,7.7705684,2.7386198,-9.847193
batch_01450_patch.tiff,patch_109,9.268618,8.449761,9.841549,4.9508452,-8.3168545
batch_01450_patch.tiff,patch_110,8.785485,7.165617,6.001129,9.676084,-9.998975
batch_01450_patch.tiff,patch_111,7.2105765,7.1230526,10.38347,7.156332,-6.5349917
batch_01450_patch.tiff,patch_112,11.176638,10.73848,11.095922,2.8342083,-5.437213
batch_01450_patch.tiff,patch_113,10.884037,5.9850116,11.175968,3.2507296,-6.569405
batch_01450_patch.tiff,patch_114,6.3585153,9.386431,0.55284166,1.0658863,-6.438412
batch_01450_patch.tiff,patch_115,6.48614,9.197805,5.7311726,7.2544146,-11.192118
batch_01450_patch.tiff,patch_116,8.489206,7.5199914,8.645093,8.126148,-8.98598
batch_01450_patch.tiff,patch_117,11.800101,8.536594,10.298739,4.226003,-10.536012
batch_01450_patch.tiff,patch_118,9.16425,10.062384,7.4602723,3.9423835,-12.293688
batch_01450_patch.tiff,patch_119,9.351895,8.322062,7.640917,2.5418568,-11.12581
batch_01450_patch.tiff,patch_120,7.015856,6.2564554,5.8431396,7.5222483,-11.358148
batch_01450_patch.tiff,patch_121,6.167296,7.118563,2.425521,8.27523,-6.69483
batch_01450_patch.tiff,patch_122,8.2719755,6.1419187,2.8920186,5.1799517,-9.178353
batch_01450_patch.tiff,patch_123,7.3215904,7.8174105,10.279758,5.7271595,-5.6161413
batch_01450_patch.tiff,patch_124,5.905389,8.773525,8.906939,4.351583,-4.285191
batch_01450_patch.tiff,patch_125,11.745126,12.500583,7.588194,2.014795,-7.4422994
batch_01450_patch.tiff,patch_126,7.669783,10.634999,-0.21473345,9.806073,-3.7939596
batch_01450_patch.tiff,patch_127,6.238613,7.0969043,5.5954685,8.240311,-7.6145606
batch_01450_patch.tiff,patch_128,13.45597,8.237901,10.796114,2.5977705,-6.9981527
batch_01450_patch.tiff,patch_129,10.185574,10.750509,8.163534,6.6742435,-11.040475
batch_01450_patch.tiff,patch_130,8.044259,5.675775,12.675367,6.170563,-7.491155
batch_01450_patch.tiff,patch_131,6.3417907,4.062594,12.814321,3.9681456,-8.593142
batch_01450_patch.tiff,patch_132,8.4432125,7.445456,8.008246,3.1922648,-11.287081
batch_01450_patch.tiff,patch_133,6.321478,6.0188174,-0.35694677,3.5637052,-10.092326
batch_01450_patch.tiff,patch_134,6.364099,4.3878603,1.6669108,6.670665,-9.395814
batch_01450_patch.tiff,patch_135,11.687603,1.8491696,5.6906476,3.738138,-11.179667
batch_01450_patch.tiff,patch_136,11.709537,4.776206,16.390652,3.514427,-4.5764017
batch_01450_patch.tiff,patch_137,6.8252788,6.6972036,13.131102,6.508956,-4.255386
batch_01450_patch.tiff,patch_138,12.52573,10.074458,11.031804,5.002367,-11.371399
batch_01450_patch.tiff,patch_139,14.866431,7.4735546,20.634314,12.188251,-13.536936
batch_01450_patch.tiff,patch_140,7.8928595,7.383787,3.3692508,3.4848542,-8.053184
batch_01450_patch.tiff,patch_141,4.207531,6.5369763,7.564672,8.273067,-5.8113112
batch_01450_patch.tiff,patch_142,5.8225613,6.464277,1.4088259,6.313849,-10.636238
batch_01450_patch.tiff,patch_143,13.534837,8.1708145,5.6385684,5.9892526,-9.879953
batch_01450_patch.tiff,patch_144,6.9459763,7.660811,5.9737015,3.8352044,-6.320485
batch_01450_patch.tiff,patch_145,6.973012,7.766187,3.1367762,5.7896624,-8.36723
batch_01450_patch.tiff,patch_146,13.452052,5.0172215,14.39288,4.934072,-5.21137
batch_01450_patch.tiff,patch_147,11.311206,9.571483,11.825844,5.115085,-5.0772057
batch_01450_patch.tiff,patch_148,9.956808,6.666462,9.552011,6.0537305,-12.073764
batch_01450_patch.tiff,patch_149,19.456114,9.778972,16.656654,11.767521,-14.028267
batch_01450_patch.tiff,patch_150,6.0760536,5.3295436,4.057083,6.4725227,-6.2952013
batch_01450_patch.tiff,patch_151,10.31194,4.9264183,13.74955,6.646202,-7.2116003
batch_01450_patch.tiff,patch_152,3.525713,5.7181764,3.754228,2.6702902,-7.1107907
batch_01450_patch.tiff,patch_153,5.598078,9.388497,-3.4452162,6.328297,-10.060633
batch_01450_patch.tiff,patch_154,9.046057,6.963289,8.078428,4.3839116,-8.9861965
batch_01450_patch.tiff,patch_155,11.775688,8.234114,12.188383,1.5317446,-10.427807
batch_01450_patch.tiff,patch_156,5.597801,9.846394,9.939936,6.1155953,-5.963443
batch_01450_patch.tiff,patch_157,6.0660734,14.2718725,6.911035,4.078898,-8.774789
batch_01450_patch.tiff,patch_158,11.950961,9.431278,11.534379,4.484804,-8.453363
batch_01450_patch.tiff,patch_159,13.225783,6.600844,12.742727,4.359486,-5.994938
batch_01450_patch.tiff,patch_160,6.1419806,5.945453,9.87794,5.6839542,-8.847786
batch_01450_patch.tiff,patch_161,12.081679,7.7258177,12.866133,5.957315,-8.354353
batch_01450_patch.tiff,patch_162,9.1683235,6.9751263,16.658133,4.4098916,-6.2747397
batch_01450_patch.tiff,patch_163,9.767183,6.67897,9.761867,0.33192196,-7.0950146
batch_01450_patch.tiff,patch_164,7.3506436,9.537857,1.3711056,6.296712,-6.478884
batch_01450_patch.tiff,patch_165,5.316386,8.480573,0.9549364,5.636094,-10.3470545
batch_01500_patch.tiff,patch_0,7.819464,5.8701305,8.964927,6.158474,-5.7882853
batch_01500_patch.tiff,patch_1,3.174611,9.809511,6.1751575,5.046419,-4.1127033
batch_01500_patch.tiff,patch_2,15.289124,14.178211,12.629233,3.6519058,-9.549631
batch_01500_patch.tiff,patch_3,20.36325,14.775842,21.793133,4.82459,-7.9674177
batch_01500_patch.tiff,patch_4,9.408517,13.324352,12.4097395,7.2201495,-8.687395
batch_01500_patch.tiff,patch_5,4.647905,9.782071,7.7356167,6.3138423,-11.705781
batch_01500_patch.tiff,patch_6,14.250853,4.24547,19.766565,5.240854,-4.3985777
batch_01500_patch.tiff,patch_7,11.530583,6.189222,17.06099,13.508113,-8.561653
batch_01500_patch.tiff,patch_8,10.51935,3.2875667,4.088573,10.267448,-9.754992
batch_01500_patch.tiff,patch_9,7.616651,6.229964,9.0025425,9.09371,-6.31146
batch_01500_patch.tiff,patch_10,12.444096,2.0456512,4.274799,4.7743225,-12.259195
batch_01500_patch.tiff,patch_11,13.663615,13.247785,10.455972,5.5273805,-9.60898
batch_01500_patch.tiff,patch_12,9.486057,7.78583,13.510487,10.356033,-3.697611
batch_01500_patch.tiff,patch_13,7.611517,6.915906,12.022135,5.800963,-2.0301409
batch_01500_patch.tiff,patch_14,17.786077,13.243978,21.149462,5.895547,-6.515323
batch_01500_patch.tiff,patch_15,4.378503,7.59295,6.9067497,10.280525,-10.513691
batch_01500_patch.tiff,patch_16,8.532847,9.649023,8.137806,9.471698,-8.160072
batch_01500_patch.tiff,patch_17,11.965767,5.6663465,15.087854,10.488698,-9.304237
batch_01500_patch.tiff,patch_18,11.566824,6.654401,22.960093,2.7159872,-4.8043723
batch_01500_patch.tiff,patch_19,10.936523,4.0837016,7.8041735,10.238799,-8.058964
batch_01500_patch.tiff,patch_20,8.216027,3.6066759,10.007912,10.449666,-8.556444
batch_01500_patch.tiff,patch_21,7.3659935,3.3379571,4.703818,5.734294,-13.878451
batch_01500_patch.tiff,patch_22,12.330671,9.9676285,1.5901309,7.1284347,-11.448373
batch_01500_patch.tiff,patch_23,7.760025,12.01194,8.6987705,-0.6601556,-17.006205
batch_01500_patch.tiff,patch_24,6.8607383,9.873755,12.370304,6.8917766,-4.542116
batch_01500_patch.tiff,patch_25,7.015242,6.725908,11.656418,4.598508,-3.386727
batch_01500_patch.tiff,patch_26,16.939365,20.321646,17.367868,7.733036,-6.8161774
batch_01500_patch.tiff,patch_27,16.503912,20.382801,18.452385,5.680891,-9.8417635
batch_01500_patch.tiff,patch_28,7.5038114,8.163119,8.43438,10.452251,-9.808244
batch_01500_patch.tiff,patch_29,7.7228093,9.139869,9.110372,11.360143,-9.515874
batch_01500_patch.tiff,patch_30,8.461953,1.7070792,0.5946412,3.8224397,-6.4217243
batch_01500_patch.tiff,patch_31,8.780502,4.744955,0.8895248,4.803323,-9.357282
batch_01500_patch.tiff,patch_32,7.8520727,8.105199,10.704377,9.866825,-11.812153
batch_01500_patch.tiff,patch_33,7.277546,11.303458,3.2517056,4.6856933,-15.00732
batch_01500_patch.tiff,patch_34,12.03643,9.360804,4.307898,8.0594,-12.855756
batch_01500_patch.tiff,patch_35,4.9281163,10.538724,9.807194,5.4762616,-7.284048
batch_01500_patch.tiff,patch_36,7.4979453,6.655366,10.261961,5.3467426,-4.2253294
batch_01500_patch.tiff,patch_37,18.255125,16.30082,23.296078,8.985959,-3.8232937
batch_01500_patch.tiff,patch_38,8.472398,9.279587,10.383353,9.361555,-8.734833
batch_01500_patch.tiff,patch_39,8.532033,11.098233,11.690023,9.2439375,-7.6176925
batch_01500_patch.tiff,patch_40,8.706688,2.8050077,7.8872447,8.192577,-9.229976
batch_01500_patch.tiff,patch_41,8.634915,2.1585133,4.762475,7.4924364,-6.6846833
batch_01500_patch.tiff,patch_42,5.6167703,10.87451,-2.5728352,6.2616706,-14.612171
batch_01500_patch.tiff,patch_43,4.9471073,11.202462,2.492742,6.2513866,-13.656547
batch_01500_patch.tiff,patch_44,15.437335,4.517245,2.4751062,6.275642,-10.684585
batch_01500_patch.tiff,patch_45,14.111709,5.8347645,2.2571366,10.065104,-12.162213
batch_01500_patch.tiff,patch_46,17.755573,5.2872887,23.52298,7.5747237,-7.032614
batch_01500_patch.tiff,patch_47,18.02243,9.815651,23.086748,8.425626,-3.6090353
batch_01500_patch.tiff,patch_48,6.9795847,10.482637,6.3063364,8.180117,-11.327464
batch_01500_patch.tiff,patch_49,7.260985,6.385374,12.313885,9.16652,-9.119317
batch_01500_patch.tiff,patch_50,8.706871,6.871955,14.369865,9.871528,-10.160353
batch_01500_patch.tiff,patch_51,10.368834,11.831088,14.863889,8.380758,-10.595312
batch_01500_patch.tiff,patch_52,8.15055,3.2251163,1.5920937,5.303582,-9.108881
batch_01500_patch.tiff,patch_53,7.877753,2.749153,0.8782851,5.899697,-9.02645
batch_01500_patch.tiff,patch_54,5.8718567,10.58594,0.22880775,3.1123803,-15.109367
batch_01500_patch.tiff,patch_55,6.859403,11.333323,2.412788,8.2654505,-14.957171
batch_01500_patch.tiff,patch_56,10.947968,12.311971,8.216216,7.630581,-10.960224
batch_01500_patch.tiff,patch_57,12.173346,4.0836725,2.118923,5.7992296,-10.683304
batch_01500_patch.tiff,patch_58,5.163111,10.636859,5.305405,7.3197875,-11.6486
batch_01500_patch.tiff,patch_59,8.443025,10.190146,8.937857,7.3470325,-9.776945
batch_01500_patch.tiff,patch_60,8.147867,8.322496,7.3636312,10.123935,-13.4083805
batch_01500_patch.tiff,patch_61,11.765787,9.36938,13.755963,12.63544,-6.702165
batch_01500_patch.tiff,patch_62,3.2482972,6.3647985,3.871021,4.422189,-10.186929
batch_01500_patch.tiff,patch_63,9.514104,2.206836,4.8452945,6.323228,-5.669519
batch_01500_patch.tiff,patch_64,6.815261,11.878531,5.1704464,7.9609833,-12.930128
batch_01500_patch.tiff,patch_65,5.4221077,7.2495027,0.47958946,7.02,-13.709076
batch_01500_patch.tiff,patch_66,12.587162,11.798937,9.552141,7.3653107,-8.523771
batch_01500_patch.tiff,patch_67,9.193746,6.636826,10.602714,2.829403,-7.2683544
batch_01500_patch.tiff,patch_68,6.717739,11.3968525,9.434109,2.806893,0.07719071
batch_01500_patch.tiff,patch_69,5.313956,9.853885,9.43376,3.8029182,-0.6996845
batch_01500_patch.tiff,patch_70,9.694586,12.9966,13.377783,7.213482,-8.580464
batch_01500_patch.tiff,patch_71,9.047433,8.244194,9.140749,11.447356,-10.102803
batch_01500_patch.tiff,patch_72,4.26665,9.17686,5.5207458,13.093405,-10.406872
batch_01500_patch.tiff,patch_73,8.692089,5.301709,2.4696763,5.2527475,-9.961076
batch_01500_patch.tiff,patch_74,4.550257,8.813007,1.8773189,1.3361198,-12.878245
batch_01500_patch.tiff,patch_75,16.550896,7.440627,18.177074,8.18572,-8.493556
batch_01500_patch.tiff,patch_76,12.954627,5.0612555,20.412073,6.223252,-10.252868
batch_01500_patch.tiff,patch_77,7.5324717,7.1188703,2.5037637,4.1726866,-12.879227
batch_01500_patch.tiff,patch_78,11.4016485,9.966347,12.968073,9.492838,-7.5061235
batch_01500_patch.tiff,patch_79,4.977335,8.742078,6.855241,6.566358,-8.7026205
batch_01500_patch.tiff,patch_80,5.3361893,10.070019,12.544389,8.390627,-4.3976574
batch_01500_patch.tiff,patch_81,3.603179,9.169808,5.2055917,10.065575,-11.1601305
batch_01500_patch.tiff,patch_82,8.4954,6.5589247,10.548557,10.490032,-6.795314
batch_01500_patch.tiff,patch_83,2.8964345,9.902193,3.0381887,9.254731,-11.487264
batch_01500_patch.tiff,patch_84,10.709959,4.5576878,2.1903238,2.2532392,-12.992927
batch_01500_patch.tiff,patch_85,9.675401,8.872089,-0.12187305,4.828458,-13.24173
batch_01500_patch.tiff,patch_86,11.629336,6.029603,12.56065,5.902198,-11.742903
batch_01500_patch.tiff,patch_87,16.572495,7.331222,10.694298,14.425496,-14.182015
batch_01500_patch.tiff,patch_88,14.067244,7.276027,3.3785145,4.686442,-13.052026
batch_01500_patch.tiff,patch_89,14.309157,10.739312,13.968231,7.697652,-9.294305
batch_01500_patch.tiff,patch_90,8.688478,7.271522,11.416188,5.471692,-3.2962987
batch_01500_patch.tiff,patch_91,4.0004025,10.054256,11.216937,4.9799075,-4.4912825
batch_01500_patch.tiff,patch_92,10.415707,14.040755,11.092172,7.515218,-8.864807
batch_01500_patch.tiff,patch_93,13.749354,10.977399,13.526094,8.291574,-8.141653
batch_01500_patch.tiff,patch_94,11.789921,9.0302725,13.123151,9.0591955,-9.935373
batch_01500_patch.tiff,patch_95,11.314337,1.5583928,5.3359413,10.224473,-11.221037
batch_01500_patch.tiff,patch_96,8.479672,3.7976885,8.29851,10.163353,-11.38704
batch_01500_patch.tiff,patch_97,5.485317,9.834414,1.5451015,5.608652,-14.770814
batch_01500_patch.tiff,patch_98,7.3886914,6.9768887,5.707125,3.5973012,-15.060127
batch_01500_patch.tiff,patch_99,13.27774,8.498102,4.080607,-0.6351883,-10.89915
batch_01500_patch.tiff,patch_100,8.419883,12.004544,9.121225,5.175909,-10.685455
batch_01500_patch.tiff,patch_101,6.2856793,7.968825,8.361628,6.7698236,-6.6544027
batch_01500_patch.tiff,patch_102,8.342274,6.5062613,10.061823,4.9276175,-5.4996324
batch_01500_patch.tiff,patch_103,10.718218,9.466563,12.961834,10.638872,-8.319877
batch_01500_patch.tiff,patch_104,7.8152494,10.177811,8.024675,8.123555,-8.661625
batch_01500_patch.tiff,patch_105,8.211855,7.0448136,9.854213,7.670501,-8.231391
batch_01500_patch.tiff,patch_106,7.5604014,6.892142,7.4957438,3.4092035,-8.02112
